Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
8200;6886260.094;492631.3443;592214.4215;0;0;0;0.69386001;0.5831065;922815.9067;1263383.542;6639125.323;-0.001135996;0;0;0;0;4.45809202;0;0.69386001;0.5831065;-0.98856878;-3.039828365;0.6945077;7.01143122;-29165.23467;5549.959623;0;0;86408.2;2163;0;0;8195.785806;;-29170.21162;-103.198;1.892
8300;6886179.754;493001.4769;592840.2372;0;0;0;0.693710001;0.58260582;923370.9974;1263938.636;6642042.363;-0.001135996;0;0;0;0;4.461449905;0;0.693710001;0.58260582;-0.992871813;-3.039978066;0.694111261;7.007128187;-29175.56429;5551.925285;0;0;86408.3;2163;0;0;8295.783955;;-29180.53142;-103.0088;1.889
8400;6886099.338;493371.6048;593466.0459;0;0;0;0.693560273;0.582105666;923926.2844;1264493.927;6644960.435;-0.001135996;0;0;0;0;4.4648104;0;0.693560273;0.582105666;-0.997170316;-3.040127488;0.693715351;7.002829684;-29185.87455;5553.887262;0;0;86408.4;2163;0;0;8395.782102;;-29190.8323;-102.8199;1.883
8500;6886018.846;493741.728;594091.8475;0;0;0;0.693410824;0.581606039;924481.7675;1265049.413;6647879.537;-0.001135996;0;0;0;0;4.468173507;0;0.693410824;0.581606039;-1.001464295;-3.040276631;0.69331997;6.998535705;-29196.16628;5555.845713;0;0;86408.5;2163;0;0;8495.780249;;-29201.11429;-102.6316;1.881
8600;6885938.276;494111.8464;594717.6419;0;0;0;0.693261654;0.581106937;925037.4462;1265605.096;6650799.668;-0.001135996;0;0;0;0;4.471539226;0;0.693261654;0.581106937;-1.005753756;-3.040425496;0.692925117;6.994246244;-29206.43887;5557.800521;0;0;86408.6;2163;0;0;8595.778396;;-29211.37745;-102.4435;1.876
8700;6885857.63;494481.9601;595343.4292;0;0;0;0.693112761;0.580608361;925593.3202;1266160.973;6653720.824;-0.001135996;0;0;0;0;4.474907557;0;0.693112761;0.580608361;-1.010038706;-3.040574086;0.692530792;6.989961294;-29216.6927;5559.751761;0;0;86408.7;2163;0;0;8695.776542;;-29221.6218;-102.2559;1.873
8800;6885776.907;494852.0691;595969.2093;0;0;0;0.692964146;0.580110308;926149.3892;1266717.046;6656643.006;-0.001135996;0;0;0;0;4.478278503;0;0.692964146;0.580110308;-1.014319151;-3.040722396;0.692136994;6.985680849;-29226.92802;5561.699477;0;0;86408.8;2163;0;0;8795.774687;;-29231.84739;-102.0686;1.868
8900;6885696.107;495222.1734;596594.9823;0;0;0;0.692815807;0.57961278;926705.6528;1267273.313;6659566.209;-0.001135996;0;0;0;0;4.481652063;0;0.692815807;0.57961278;-1.018595097;-3.040870432;0.691743721;6.981404903;-29237.14416;5563.643545;0;0;86408.9;2163;0;0;8895.772831;;-29242.05425;-101.8818;1.866999999
9000;6885615.231;495592.2729;597220.7482;0;0;0;0.692667744;0.579115773;927262.1106;1267829.775;6662490.434;-0.001135996;0;0;0;0;4.485028239;0;0.692667744;0.579115773;-1.02286655;-3.041018193;0.691350973;6.97713345;-29247.34197;5565.584124;0;0;86409;2163;0;0;8995.770975;;-29252.24243;-101.6951;1.859000001
9100;6885534.277;495962.3677;597846.5069;0;0;0;0.692519956;0.578619289;927818.7622;1268386.43;6665415.677;-0.001135996;0;0;0;0;4.488407032;0;0.692519956;0.578619289;-1.027133517;-3.041165679;0.690958751;6.972866483;-29257.52084;5567.521098;0;0;86409.1;2163;0;0;9095.769118;;-29262.41194;-101.5092;1.859
9200;6885453.247;496332.4577;598472.2584;0;0;0;0.692372442;0.578123327;928375.6074;1268943.279;6668341.937;-0.001135996;0;0;0;0;4.491788442;0;0.692372442;0.578123327;-1.031396003;-3.041312893;0.690567051;6.968603997;-29267.68113;5569.454536;0;0;86409.2;2163;0;0;9195.767261;;-29272.56286;-101.3233;1.854
9300;6885372.141;496702.5431;599098.0027;0;0;0;0.692225201;0.577627884;928932.6458;1269500.321;6671269.213;-0.001135996;0;0;0;0;4.495172471;0;0.692225201;0.577627884;-1.035654014;-3.041459833;0.690175875;6.964345986;-29277.82309;5571.384488;0;0;86409.3;2163;0;0;9295.765403;;-29282.69519;-101.1379;1.849000001
9400;6885290.957;497072.6236;599723.7399;0;0;0;0.692078233;0.577132962;929489.8769;1270057.556;6674197.501;-0.001135996;0;0;0;0;4.498559119;0;0.692078233;0.577132962;-1.039907557;-3.041606502;0.689785221;6.960092443;-29287.94607;5573.310827;0;0;86409.4;2163;0;0;9395.763544;;-29292.80898;-100.953;1.846
9500;6885209.697;497442.6994;600349.4699;0;0;0;0.691931537;0.576638559;930047.3005;1270614.983;6677126.801;-0.001135996;0;0;0;0;4.501948387;0;0.691931537;0.576638559;-1.044156639;-3.041752899;0.689395089;6.955843361;-29298.05093;5575.233717;0;0;86409.5;2163;0;0;9495.761685;;-29302.90428;-100.7684;1.842
9600;6885128.36;497812.7705;600975.1926;0;0;0;0.691785112;0.576144675;930604.9163;1271172.602;6680057.111;-0.001135996;0;0;0;0;4.505340277;0;0.691785112;0.576144675;-1.048401264;-3.041899026;0.689005478;6.951598736;-29308.13702;5577.153037;0;0;86409.6;2163;0;0;9595.759825;;-29312.98112;-100.5842;1.839
9700;6885046.946;498182.8368;601600.9082;0;0;0;0.691638957;0.575651308;931162.7237;1271730.413;6682988.428;-0.001135996;0;0;0;0;4.508734788;0;0.691638957;0.575651308;-1.05264144;-3.042044884;0.688616387;6.94735856;-29318.20473;5579.068857;0;0;86409.7;2163;0;0;9695.757964;;-29323.03954;-100.4003;1.836
9800;6884965.456;498552.8984;602226.6165;0;0;0;0.691493072;0.575158458;931720.7226;1272288.416;6685920.751;-0.001135996;0;0;0;0;4.512131923;0;0.691493072;0.575158458;-1.056877171;-3.042190471;0.688227815;6.943122829;-29328.25429;5580.981226;0;0;86409.8;2163;0;0;9795.756103;;-29333.07957;-100.2167;1.83
9900;6884883.888;498922.9552;602852.3176;0;0;0;0.691347455;0.574666124;932278.9126;1272846.609;6688854.078;-0.001135996;0;0;0;0;4.515531682;0;0.691347455;0.574666124;-1.061108466;-3.042335792;0.687839762;6.938891534;-29338.28505;5582.890016;0;0;86409.9;2163;0;0;9895.754241;;-29343.10124;-100.0337;1.827
10000;6884802.245;499293.0072;603478.0115;0;0;0;0.691202107;0.574174307;932837.2932;1273404.994;6691788.408;-0.001135996;0;0;0;0;4.518934066;0;0.691202107;0.574174307;-1.065335329;-3.042480844;0.687452227;6.934664671;-29348.29787;5584.795392;0;0;86410;2163;0;0;9995.752378;;-29353.10461;-99.851;1.825
10100;6884720.524;499663.0544;604103.6982;0;0;0;0.691057026;0.573683004;933395.8642;1273963.568;6694723.737;-0.001135996;0;0;0;0;4.522339076;0;0.691057026;0.573683004;-1.069557766;-3.04262563;0.68706521;6.930442234;-29358.29213;5586.697236;0;0;86410.1;2163;0;0;10095.75051;;-29363.08971;-99.6685;1.819
10200;6884638.726;500033.0969;604729.3776;0;0;0;0.690912212;0.573192215;933954.6253;1274522.333;6697660.065;-0.001135996;0;0;0;0;4.525746713;0;0.690912212;0.573192215;-1.073775785;-3.04277015;0.686678709;6.926224215;-29368.26818;5588.595615;0;0;86410.2;2163;0;0;10195.74865;;-29373.05656;-99.4866;1.815
10300;6884556.852;500403.1346;605355.0498;0;0;0;0.690767664;0.57270194;934513.5759;1275081.287;6700597.39;-0.001135996;0;0;0;0;4.529156979;0;0.690767664;0.57270194;-1.07798939;-3.042914404;0.686292724;6.92201061;-29378.22631;5590.490585;0;0;86410.3;2163;0;0;10295.74679;;-29383.00522;-99.3051;1.814
10400;6884474.901;500773.1676;605980.7147;0;0;0;0.690623381;0.572212177;935072.7159;1275640.431;6703535.71;-0.001135996;0;0;0;0;4.532569873;0;0.690623381;0.572212177;-1.082198588;-3.043058393;0.685907254;6.917801412;-29388.16579;5592.382005;0;0;86410.4;2163;0;0;10395.74492;;-29392.93573;-99.1237;1.809
10500;6884392.874;501143.1957;606606.3723;0;0;0;0.690479363;0.571722927;935632.0449;1276199.764;6706475.023;-0.001135996;0;0;0;0;4.535985397;0;0.690479363;0.571722927;-1.086403385;-3.04320212;0.685522298;6.913596615;-29398.08752;5594.270047;0;0;86410.5;2163;0;0;10495.74306;;-29402.8481;-98.9428;1.804
10600;6884310.77;501513.2191;607232.0227;0;0;0;0.690335609;0.571234188;936191.5625;1276759.285;6709415.327;-0.001135996;0;0;0;0;4.539403552;0;0.690335609;0.571234188;-1.090603788;-3.043345582;0.685137856;6.909396212;-29407.99087;5596.154593;0;0;86410.6;2163;0;0;10595.74119;;-29412.74238;-98.7624;1.802
10700;6884228.588;501883.2376;607857.6658;0;0;0;0.690192117;0.57074596;936751.2684;1277318.994;6712356.621;-0.001135997;0;0;0;0;4.542824339;0;0.690192117;0.57074596;-1.094799801;-3.043488783;0.684753927;6.905200199;-29417.87622;5598.035712;0;0;86410.7;2163;0;0;10695.73932;;-29422.61862;-98.5822;1.797
10800;6884146.331;502253.2514;608483.3016;0;0;0;0.690048888;0.570258241;937311.1622;1277878.892;6715298.902;-0.001135997;0;0;0;0;4.546247759;0;0.690048888;0.570258241;-1.098991432;-3.043631721;0.684370511;6.901008568;-29427.74378;5599.913447;0;0;86410.8;2163;0;0;10795.73745;;-29432.47684;-98.4025;1.796
10900;6884063.996;502623.2604;609108.93;0;0;0;0.689905921;0.569771032;937871.2436;1278438.977;6718242.169;-0.001135997;0;0;0;0;4.549673813;0;0.689905921;0.569771032;-1.103178687;-3.043774399;0.683987606;6.896821313;-29437.59294;5601.78768;0;0;86410.9;2163;0;0;10895.73559;;-29442.31709;-98.2229;1.788
11000;6883981.585;502993.2646;609734.5512;0;0;0;0.689763214;0.569284331;938431.5123;1278999.249;6721186.42;-0.001135997;0;0;0;0;4.553102502;0;0.689763214;0.569284331;-1.10736157;-3.043916816;0.683605211;6.89263843;-29447.4245;5603.658563;0;0;86411;2163;0;0;10995.73372;;-29452.13938;-98.0441;1.789
11100;6883899.097;503363.264;610360.1651;0;0;0;0.689620768;0.568798139;938991.9679;1279559.709;6724131.653;-0.001135997;0;0;0;0;4.556533827;0;0.689620768;0.568798139;-1.11154009;-3.044058975;0.683223328;6.88845991;-29457.23789;5605.525988;0;0;86411.1;2163;0;0;11095.73185;;-29461.94379;-97.8652;1.781
11200;6883816.532;503733.2586;610985.7717;0;0;0;0.689478582;0.568312453;939552.61;1280120.354;6727077.867;-0.001135997;0;0;0;0;4.55996779;0;0.689478582;0.568312453;-1.11571425;-3.044200874;0.682841953;6.88428575;-29467.03343;5607.390017;0;0;86411.2;2163;0;0;11195.72998;;-29471.73031;-97.6871;1.781
11300;6883733.891;504103.2484;611611.3709;0;0;0;0.689336654;0.567827274;940113.4384;1280681.187;6730025.059;-0.001135997;0;0;0;0;4.56340439;0;0.689336654;0.567827274;-1.119884058;-3.044342513;0.682461087;6.880115942;-29476.81138;5609.2507;0;0;86411.3;2163;0;0;11295.72811;;-29481.49902;-97.509;1.775
11400;6883651.172;504473.2333;612236.9628;0;0;0;0.689194984;0.5673426;940674.4527;1281242.204;6732973.228;-0.001135997;0;0;0;0;4.56684363;0;0.689194984;0.5673426;-1.12404952;-3.044483897;0.682080729;6.87595048;-29486.57111;5611.107915;0;0;86411.4;2163;0;0;11395.72624;;-29491.24992;-97.3315;1.772
11500;6883568.378;504843.2135;612862.5474;0;0;0;0.689053572;0.566858432;941235.6525;1281803.408;6735922.373;-0.001135997;0;0;0;0;4.57028551;0;0.689053572;0.566858432;-1.128210641;-3.044625024;0.681700879;6.871789359;-29496.31342;5612.961815;0;0;86411.5;2163;0;0;11495.72436;;-29500.98307;-97.1543;1.77
11600;6883485.506;505213.1888;613488.1246;0;0;0;0.688912416;0.566374768;941797.0375;1282364.797;6738872.49;-0.001135997;0;0;0;0;4.573730032;0;0.688912416;0.566374768;-1.132367428;-3.044765895;0.681321535;6.867632572;-29506.03774;5614.812292;0;0;86411.6;2163;0;0;11595.72249;;-29510.6985;-96.9773;1.763
11700;6883402.558;505583.1593;614113.6944;0;0;0;0.688771517;0.565891607;942358.6074;1282926.37;6741823.58;-0.001135997;0;0;0;0;4.577177195;0;0.688771517;0.565891607;-1.136519887;-3.04490651;0.680942697;6.863480113;-29515.7444;5616.659407;0;0;86411.7;2163;0;0;11695.72062;;-29520.39623;-96.801;1.762
11800;6883319.533;505953.125;614739.2569;0;0;0;0.688630873;0.56540895;942920.3619;1283488.128;6744775.639;-0.001135997;0;0;0;0;4.580627003;0;0.688630873;0.56540895;-1.140668023;-3.04504687;0.680564365;6.859331977;-29525.43367;5618.503214;0;0;86411.8;2163;0;0;11795.71874;;-29530.07633;-96.6248;1.758
11900;6883236.431;506323.0859;615364.812;0;0;0;0.688490484;0.564926794;943482.3006;1284050.071;6747728.666;-0.001135997;0;0;0;0;4.584079455;0;0.688490484;0.564926794;-1.144811843;-3.045186975;0.680186536;6.855188157;-29535.10487;5620.343583;0;0;86411.9;2163;0;0;11895.71687;;-29539.73881;-96.449;1.754
12000;6883153.252;506693.0419;615990.3598;0;0;0;0.688350348;0.564445141;944044.4231;1284612.197;6750682.659;-0.001135997;0;0;0;0;4.587534552;0;0.688350348;0.564445141;-1.148951352;-3.045326828;0.679809212;6.851048648;-29544.75884;5622.180671;0;0;86412;2163;0;0;11995.71499;;-29549.38371;-96.2736;1.751
12100;6883069.997;507062.9931;616615.9001;0;0;0;0.688210466;0.563963988;944606.7292;1285174.507;6753637.617;-0.001135997;0;0;0;0;4.590992297;0;0.688210466;0.563963988;-1.153086557;-3.045466429;0.679432391;6.846913443;-29554.395;5624.014372;0;0;86412.1;2163;0;0;12095.71312;;-29559.01107;-96.0985;1.747
12200;6882986.665;507432.9394;617241.4331;0;0;0;0.688070837;0.563483335;945169.2185;1285737;6756593.538;-0.001135997;0;0;0;0;4.594452689;0;0.688070837;0.563483335;-1.157217464;-3.045605778;0.679056072;6.842782536;-29564.0137;5625.844749;0;0;86412.2;2163;0;0;12195.71124;;-29568.62092;-95.9238;1.744
12300;6882903.256;507802.881;617866.9586;0;0;0;0.687931459;0.563003181;945731.8906;1286299.676;6759550.419;-0.001135997;0;0;0;0;4.59791573;0;0.687931459;0.563003181;-1.161344078;-3.045744875;0.678680255;6.838655922;-29573.61516;5627.671847;0;0;86412.3;2163;0;0;12295.70937;;-29578.2133;-95.7494;1.738
12400;6882819.771;508172.8176;618492.4768;0;0;0;0.687792333;0.562523527;946294.7453;1286862.534;6762508.26;-0.001135997;0;0;0;0;4.601381421;0;0.687792333;0.562523527;-1.165466405;-3.04588372;0.678304938;6.834533595;-29583.19874;5629.495542;0;0;86412.4;2163;0;0;12395.70749;;-29587.78824;-95.5756;1.738
12500;6882736.209;508542.7495;619117.9875;0;0;0;0.687653457;0.56204437;946857.7822;1287425.575;6765467.058;-0.001135997;0;0;0;0;4.604849764;0;0.687653457;0.56204437;-1.169584452;-3.046022317;0.677930122;6.830415548;-29592.76528;5631.315993;0;0;86412.5;2163;0;0;12495.70561;;-29597.3458;-95.4018;1.732
12600;6882652.57;508912.6764;619743.4908;0;0;0;0.687514832;0.561565711;947421.0009;1287988.797;6768426.812;-0.001135997;0;0;0;0;4.608320758;0;0.687514832;0.561565711;-1.173698225;-3.046160665;0.677555806;6.826301775;-29602.31419;5633.133091;0;0;86412.6;2163;0;0;12595.70373;;-29606.88598;-95.2286;1.729
12700;6882568.855;509282.5986;620368.9867;0;0;0;0.687376455;0.561087549;947984.4013;1288552.201;6771387.521;-0.001135997;0;0;0;0;4.611794407;0;0.687376455;0.561087549;-1.177807729;-3.046298763;0.677181989;6.822192271;-29611.84577;5634.94689;0;0;86412.7;2163;0;0;12695.70185;;-29616.40884;-95.0557;1.726
12800;6882485.062;509652.5158;620994.4751;0;0;0;0.687238328;0.560609882;948547.9828;1289115.786;6774349.181;-0.001135997;0;0;0;0;4.61527071;0;0.687238328;0.560609882;-1.18191297;-3.046436614;0.67680867;6.81808703;-29621.36035;5636.757454;0;0;86412.8;2163;0;0;12795.69997;;-29625.91441;-94.8831;1.721999999
12900;6882401.193;510022.4282;621619.9561;0;0;0;0.687100448;0.560132711;949111.7452;1289679.553;6777311.792;-0.001135997;0;0;0;0;4.618749668;0;0.687100448;0.560132711;-1.186013954;-3.046574217;0.676435848;6.813986046;-29630.85719;5638.564644;0;0;86412.9;2163;0;0;12895.69809;;-29635.40272;-94.7109;1.72
13000;6882317.248;510392.3358;622245.4296;0;0;0;0.686962815;0.559656034;949675.6881;1290243.499;6780275.352;-0.001135997;0;0;0;0;4.622231284;0;0.686962815;0.559656034;-1.190110688;-3.046711574;0.676063523;6.809889312;-29640.33718;5640.368625;0;0;86413;2163;0;0;12995.69621;;-29644.87381;-94.5389;1.714
13100;6882233.225;510762.2384;622870.8957;0;0;0;0.686825429;0.559179852;950239.8113;1290807.626;6783239.859;-0.001135997;0;0;0;0;4.625715557;0;0.686825429;0.559179852;-1.194203177;-3.046848684;0.675691694;6.805796823;-29649.79972;5642.169286;0;0;86413.1;2163;0;0;13095.69433;;-29654.3277;-94.3675;1.712
13200;6882149.126;511132.1362;623496.3543;0;0;0;0.686688289;0.558704162;950804.1144;1291371.933;6786205.311;-0.001135997;0;0;0;0;4.62920249;0;0.686688289;0.558704162;-1.198291426;-3.04698555;0.675320361;6.801708574;-29659.24512;5643.966687;0;0;86413.2;2163;0;0;13195.69245;;-29663.76445;-94.1963;1.707
13300;6882064.951;511502.0291;624121.8054;0;0;0;0.686551395;0.558228965;951368.5971;1291936.419;6789171.707;-0.001135997;0;0;0;0;4.632692083;0;0.686551395;0.558228965;-1.202375443;-3.047122171;0.674949522;6.797624557;-29668.67366;5645.760878;0;0;86413.3;2163;0;0;13295.69056;;-29673.18408;-94.0256;1.706
13400;6881980.698;511871.9172;624747.2491;0;0;0;0.686414745;0.55775426;951933.259;1292501.085;6792139.045;-0.001135997;0;0;0;0;4.636184338;0;0.686414745;0.55775426;-1.206455233;-3.047258546;0.674579177;6.793544767;-29678.08467;5647.551733;0;0;86413.4;2163;0;0;13395.68868;;-29682.58664;-93.855;1.701
13500;6881896.369;512241.8004;625372.6852;0;0;0;0.686278339;0.557280046;952498.0999;1293065.93;6795107.324;-0.001135997;0;0;0;0;4.639679255;0;0.686278339;0.557280046;-1.210530801;-3.047394681;0.674209326;6.789469199;-29687.47903;5649.339421;0;0;86413.5;2163;0;0;13495.6868;;-29691.97214;-93.6849;1.697
13600;6881811.963;512611.6786;625998.1139;0;0;0;0.686142176;0.556806323;953063.1193;1293630.953;6798076.541;-0.001135997;0;0;0;0;4.643176836;0;0.686142176;0.556806323;-1.214602154;-3.047530571;0.673839968;6.785397846;-29696.85603;5651.123804;0;0;86413.6;2163;0;0;13595.68491;;-29701.34063;-93.5152;1.696
13700;6881727.48;512981.552;626623.535;0;0;0;0.686006257;0.556333089;953628.317;1294196.154;6801046.694;-0.001135997;0;0;0;0;4.646677083;0;0.686006257;0.556333089;-1.218669297;-3.04766622;0.673471101;6.781330703;-29706.2161;5652.904966;0;0;86413.7;2163;0;0;13695.68303;;-29710.69215;-93.3456;1.688
13800;6881642.921;513351.4206;627248.9487;0;0;0;0.685870579;0.555860345;954193.6927;1294761.534;6804017.783;-0.001135997;0;0;0;0;4.650179996;0;0.685870579;0.555860345;-1.222732237;-3.047801627;0.673102726;6.777267763;-29715.55949;5654.682954;0;0;86413.8;2163;0;0;13795.68114;;-29720.02671;-93.1768;1.69
13900;6881558.285;513721.2842;627874.3548;0;0;0;0.685735142;0.555388089;954759.246;1295327.091;6806989.806;-0.001135997;0;0;0;0;4.653685576;0;0.685735142;0.555388089;-1.226790979;-3.047936793;0.672734841;6.773209021;-29724.88553;5656.45764;0;0;86413.9;2163;0;0;13895.67925;;-29729.34439;-93.0078;1.683
14000;6881473.572;514091.1429;628499.7533;0;0;0;0.685599947;0.55491632;955324.9766;1295892.825;6809962.76;-0.001135997;0;0;0;0;4.657193825;0;0.685599947;0.55491632;-1.230845529;-3.04807172;0.672367446;6.769154471;-29734.19503;5658.229181;0;0;86414;2163;0;0;13995.67737;;-29738.64517;-92.8395;1.679
14100;6881388.783;514460.9967;629125.1444;0;0;0;0.685464992;0.554445039;955890.8842;1296458.737;6812936.644;-0.001135997;0;0;0;0;4.660704744;0;0.685464992;0.554445039;-1.234895893;-3.048206406;0.67200054;6.765104107;-29743.48746;5659.99747;0;0;86414.1;2163;0;0;14095.67548;;-29747.92912;-92.6716;1.679
14200;6881303.917;514830.8456;629750.5279;0;0;0;0.685330276;0.553974244;956456.9685;1297024.825;6815911.457;-0.001135997;0;0;0;0;4.664218334;0;0.685330276;0.553974244;-1.238942077;-3.048340855;0.671634123;6.761057923;-29752.76307;5661.762561;0;0;86414.2;2163;0;0;14195.67359;;-29757.19628;-92.5037;1.673
14300;6881218.974;515200.6896;630375.9038;0;0;0;0.685195799;0.553503935;957023.2291;1297591.089;6818887.196;-0.001135997;0;0;0;0;4.667734597;0;0.685195799;0.553503935;-1.242984087;-3.048475064;0.671268194;6.757015913;-29762.02219;5663.524513;0;0;86414.3;2163;0;0;14295.6717;;-29766.44665;-92.3364;1.67
14400;6881133.954;515570.5287;631001.2722;0;0;0;0.68506156;0.553034111;957589.6657;1298157.529;6821863.861;-0.001135997;0;0;0;0;4.671253533;0;0.68506156;0.553034111;-1.247021928;-3.048609035;0.670902751;6.752978072;-29771.26413;5665.283195;0;0;86414.4;2163;0;0;14395.66981;;-29775.68029;-92.1694;1.666
14500;6881048.858;515940.3629;631626.6331;0;0;0;0.68492756;0.552564771;958156.2781;1298724.146;6824841.449;-0.001135997;0;0;0;0;4.674775144;0;0.68492756;0.552564771;-1.251055606;-3.048742772;0.670537796;6.748944394;-29780.48968;5667.03876;0;0;86414.5;2163;0;0;14495.66792;;-29784.89723;-92.0028;1.664
14600;6880963.685;516310.1922;632251.9863;0;0;0;0.684793796;0.552095915;958723.0659;1299290.937;6827819.958;-0.001135997;0;0;0;0;4.678299431;0;0.684793796;0.552095915;-1.255085128;-3.048876269;0.670173326;6.744914872;-29789.69836;5668.791113;0;0;86414.6;2163;0;0;14595.66603;;-29794.09751;-91.8364;1.661
14700;6880878.436;516680.0165;632877.332;0;0;0;0.684660268;0.551627542;959290.0287;1299857.904;6830799.388;-0.001135997;0;0;0;0;4.681826396;0;0.684660268;0.551627542;-1.259110498;-3.049009533;0.669809341;6.740889502;-29798.89038;5670.540296;0;0;86414.7;2163;0;0;14695.66414;;-29803.28115;-91.6703;1.655
14800;6880793.109;517049.8359;633502.6701;0;0;0;0.684526976;0.551159651;959857.1663;1300425.045;6833779.736;-0.001135997;0;0;0;0;4.685356039;0;0.684526976;0.551159651;-1.263131724;-3.049142559;0.66944584;6.736868276;-29808.06607;5672.286371;0;0;86414.8;2163;0;0;14795.66225;;-29812.44818;-91.5048;1.654
14900;6880707.706;517419.6504;634128.0005;0;0;0;0.68439392;0.550692242;960424.4783;1300992.361;6836761;-0.001135997;0;0;0;0;4.688888363;0;0.68439392;0.550692242;-1.267148809;-3.049275352;0.669082824;6.732851191;-29817.22474;5674.029208;0;0;86414.9;2163;0;0;14895.66036;;-29821.59866;-91.3394;1.65
15000;6880622.227;517789.46;634753.3234;0;0;0;0.684261098;0.550225314;960991.9644;1301559.851;6839743.18;-0.001135997;0;0;0;0;4.692423367;0;0.684261098;0.550225314;-1.271161762;-3.049407913;0.66872029;6.728838238;-29826.36722;5675.768965;0;0;86415;2163;0;0;14995.65846;;-29830.7326;-91.1744;1.646
15100;6880536.67;518159.2646;635378.6387;0;0;0;0.68412851;0.549758866;961559.6244;1302127.514;6842726.273;-0.001135997;0;0;0;0;4.695961054;0;0.68412851;0.549758866;-1.275170586;-3.049540238;0.668358239;6.724829414;-29835.49299;5677.50554;0;0;86415.1;2163;0;0;15095.65657;;-29839.85004;-91.0098;1.643
