Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
8100;6743060.512;-697762.7737;1467473.797;0;0;0;-0.443844532;0.220913391;1665389.909;2005964.061;10541412.29;-0.001135996;0;0;0;0;10.97853281;0;-0.443844532;0.220913391;-4.453553419;1.412735284;0.457381057;3.546446581;4604.658615;-876.2373999;0;0;86408.1;2163;0;0;8093.308824;;4597.651184;-139.15387;-0.2311
8200;6743083.256;-697085.9683;1467690.495;0;0;0;-0.44341108;0.220939188;1665302.419;2005876.57;10540952.52;-0.001135996;0;0;0;0;10.97732765;0;-0.44341108;0.220939188;-4.453244727;1.413155131;0.4573928;3.546755273;4590.74413;-873.5895614;0;0;86408.2;2163;0;0;8193.309116;;4583.735797;-139.17698;-0.2103
8300;6743105.929;-696409.1549;1467907.174;0;0;0;-0.442977579;0.220964907;1665215.193;2005789.343;10540494.14;-0.001135996;0;0;0;0;10.9761263;0;-0.442977579;0.220964907;-4.452936946;1.413575028;0.457404511;3.547063054;4576.82736;-870.9412882;0;0;86408.3;2163;0;0;8293.309407;;4569.818099;-139.19801;-0.2259
8400;6743128.532;-695732.3336;1468123.836;0;0;0;-0.442544027;0.220990551;1665128.233;2005702.382;10540037.15;-0.001135996;0;0;0;0;10.97492878;0;-0.442544027;0.220990551;-4.452630077;1.413994974;0.457416187;3.547369923;4562.908427;-868.2926033;0;0;86408.4;2163;0;0;8393.309697;;4555.898298;-139.2206;-0.2208
8500;6743151.064;-695055.5044;1468340.481;0;0;0;-0.442110425;0.221016119;1665041.537;2005615.685;10539581.56;-0.001135996;0;0;0;0;10.97373508;0;-0.442110425;0.221016119;-4.452324119;1.414414971;0.45742783;3.547675881;4548.987282;-865.6434973;0;0;86408.5;2163;0;0;8493.309986;;4541.976238;-139.24268;-0.2154
8600;6743173.526;-694378.6672;1468557.108;0;0;0;-0.441676774;0.22104161;1664955.106;2005529.253;10539127.36;-0.001135996;0;0;0;0;10.97254519;0;-0.441676774;0.22104161;-4.452019074;1.414835016;0.457439439;3.547980926;4535.063917;-862.9939691;0;0;86408.6;2163;0;0;8593.310274;;4528.05197;-139.26422;-0.2207
8700;6743195.918;-693701.8222;1468773.717;0;0;0;-0.441243072;0.221067025;1664868.94;2005443.086;10538674.55;-0.001135996;0;0;0;0;10.97135913;0;-0.441243072;0.221067025;-4.451714941;1.415255112;0.457451014;3.548285059;4521.138387;-860.3440288;0;0;86408.7;2163;0;0;8693.310562;;4514.125548;-139.28629;-0.2207
8800;6743218.239;-693024.9692;1468990.309;0;0;0;-0.440809321;0.221092364;1664783.039;2005357.184;10538223.13;-0.001135996;0;0;0;0;10.97017689;0;-0.440809321;0.221092364;-4.451411722;1.415675257;0.457462556;3.548588278;4507.210616;-857.6936623;0;0;86408.8;2163;0;0;8793.310848;;4500.196919;-139.30836;-0.2155
8900;6743240.491;-692348.1084;1469206.883;0;0;0;-0.440375521;0.221117626;1664697.403;2005271.547;10537773.11;-0.001135996;0;0;0;0;10.96899846;0;-0.440375521;0.221117626;-4.451109415;1.416095451;0.457474063;3.548890585;4493.280702;-855.0428876;0;0;86408.9;2163;0;0;8893.311134;;4486.266083;-139.32991;-0.2155
9000;6743262.671;-691671.2397;1469423.44;0;0;0;-0.439941672;0.221142812;1664612.032;2005186.176;10537324.47;-0.001135996;0;0;0;0;10.96782384;0;-0.439941672;0.221142812;-4.450808023;1.416515694;0.457485537;3.549191977;4479.348625;-852.3917015;0;0;86409;2163;0;0;8993.311419;;4472.333092;-139.35146;-0.2101
9100;6743284.782;-690994.3631;1469639.979;0;0;0;-0.439507773;0.221167922;1664526.927;2005101.069;10536877.24;-0.001135996;0;0;0;0;10.96665305;0;-0.439507773;0.221167922;-4.450507545;1.416935986;0.457496977;3.549492455;4465.414339;-849.7400952;0;0;86409.1;2163;0;0;9093.311703;;4458.397946;-139.37247;-0.226
9200;6743306.822;-690317.4786;1469856.501;0;0;0;-0.439073825;0.221192955;1664442.086;2005016.228;10536431.39;-0.001135996;0;0;0;0;10.96548606;0;-0.439073825;0.221192955;-4.450207981;1.417356327;0.457508383;3.549792019;4451.477932;-847.0880851;0;0;86409.2;2163;0;0;9193.311986;;4444.460699;-139.39507;-0.2102
9300;6743328.792;-689640.5862;1470073.005;0;0;0;-0.438639829;0.221217912;1664357.511;2004931.651;10535986.94;-0.001135996;0;0;0;0;10.96432289;0;-0.438639829;0.221217912;-4.449909331;1.417776716;0.457519755;3.550090669;4437.539309;-844.4356533;0;0;86409.3;2163;0;0;9293.312268;;4430.521192;-139.41609;-0.2155
9400;6743350.692;-688963.686;1470289.492;0;0;0;-0.438205784;0.221242793;1664273.201;2004847.34;10535543.88;-0.001135996;0;0;0;0;10.96316354;0;-0.438205784;0.221242793;-4.449611598;1.418197154;0.457531094;3.550388402;4423.598581;-841.7828209;0;0;86409.4;2163;0;0;9393.312549;;4416.579583;-139.43764;-0.2154
9500;6743372.521;-688286.778;1470505.96;0;0;0;-0.43777169;0.221267596;1664189.156;2004763.295;10535102.22;-0.001135996;0;0;0;0;10.96200799;0;-0.43777169;0.221267596;-4.449314779;1.41861764;0.457542398;3.550685221;4409.655713;-839.1295813;0;0;86409.5;2163;0;0;9493.312829;;4402.635819;-139.45918;-0.205
9600;6743394.28;-687609.8621;1470722.412;0;0;0;-0.437337548;0.221292324;1664105.377;2004679.515;10534661.95;-0.001135996;0;0;0;0;10.96085625;0;-0.437337548;0.221292324;-4.449018877;1.419038175;0.457553668;3.550981123;4395.710688;-836.4759313;0;0;86409.6;2163;0;0;9593.313109;;4388.689901;-139.47968;-0.2154
9700;6743415.968;-686932.9384;1470938.846;0;0;0;-0.436903358;0.221316974;1664021.863;2004596;10534223.08;-0.001135996;0;0;0;0;10.95970833;0;-0.436903358;0.221316974;-4.448723891;1.419458757;0.457564904;3.551276109;4381.763554;-833.82188;0;0;86409.7;2163;0;0;9693.313387;;4374.741933;-139.50122;-0.2155
9800;6743437.587;-686256.0068;1471155.262;0;0;0;-0.436469119;0.221341548;1663938.614;2004512.75;10533785.6;-0.001135996;0;0;0;0;10.95856421;0;-0.436469119;0.221341548;-4.448429822;1.419879388;0.457576107;3.551570178;4367.814247;-831.1674153;0;0;86409.8;2163;0;0;9793.313665;;4360.791811;-139.52277;-0.2049
9900;6743459.135;-685579.0674;1471371.66;0;0;0;-0.436034833;0.221366046;1663855.631;2004429.766;10533349.52;-0.001135996;0;0;0;0;10.9574239;0;-0.436034833;0.221366046;-4.448136669;1.420300066;0.457587275;3.551863331;4353.86286;-828.5125545;0;0;86409.9;2163;0;0;9893.313942;;4346.839534;-139.54326;-0.2155
10000;6743480.612;-684902.1202;1471588.042;0;0;0;-0.435600498;0.221390467;1663772.913;2004347.048;10532914.83;-0.001135996;0;0;0;0;10.95628739;0;-0.435600498;0.221390467;-4.447844434;1.420720792;0.457598409;3.552155566;4339.909362;-825.8572922;0;0;86410;2163;0;0;9993.314218;;4332.885208;-139.56481;-0.2102
10100;6743502.02;-684225.1652;1471804.405;0;0;0;-0.435166116;0.221414811;1663690.461;2004264.595;10532481.53;-0.001135996;0;0;0;0;10.95515469;0;-0.435166116;0.221414811;-4.447553117;1.421141565;0.457609509;3.552446883;4325.953739;-823.2016254;0;0;86410.1;2163;0;0;10093.31449;;4318.928727;-139.58583;-0.2049
10200;6743523.357;-683548.2024;1472020.751;0;0;0;-0.434731687;0.221439078;1663608.275;2004182.407;10532049.64;-0.001135996;0;0;0;0;10.9540258;0;-0.434731687;0.221439078;-4.447262718;1.421562386;0.457620575;3.552737282;4311.996051;-820.5455657;0;0;86410.2;2163;0;0;10193.31477;;4304.970144;-139.60632;-0.2103
10300;6743544.623;-682871.2318;1472237.079;0;0;0;-0.43429721;0.221463269;1663526.354;2004100.486;10531619.13;-0.001135996;0;0;0;0;10.95290071;0;-0.43429721;0.221463269;-4.446973237;1.421983253;0.457631607;3.553026763;4298.036216;-817.8890974;0;0;86410.3;2163;0;0;10293.31504;;4291.009512;-139.62735;-0.2101
10400;6743565.82;-682194.2534;1472453.39;0;0;0;-0.433862686;0.221487383;1663444.699;2004018.83;10531190.03;-0.001135996;0;0;0;0;10.95177943;0;-0.433862686;0.221487383;-4.446684675;1.422404168;0.457642605;3.553315325;4284.074339;-815.2322406;0;0;86410.4;2163;0;0;10393.31531;;4277.046777;-139.64836;-0.1997
10500;6743586.946;-681517.2672;1472669.683;0;0;0;-0.433428115;0.22151142;1663363.309;2003937.439;10530762.32;-0.001135996;0;0;0;0;10.95066194;0;-0.433428115;0.22151142;-4.446397033;1.42282513;0.457653568;3.553602967;4270.110371;-812.5749857;0;0;86410.5;2163;0;0;10493.31558;;4263.081941;-139.66833;-0.2103
10600;6743608.002;-680840.2732;1472885.958;0;0;0;-0.432993497;0.22153538;1663282.186;2003856.315;10530336.01;-0.001135996;0;0;0;0;10.94954826;0;-0.432993497;0.22153538;-4.446110309;1.423246139;0.457664497;3.553889691;4256.144318;-809.9173342;0;0;86410.6;2163;0;0;10593.31585;;4249.115108;-139.68936;-0.2101
10700;6743628.987;-680163.2715;1473102.216;0;0;0;-0.432558832;0.221559263;1663201.328;2003775.456;10529911.09;-0.001135996;0;0;0;0;10.94843837;0;-0.432558832;0.221559263;-4.445824506;1.423667194;0.457675393;3.554175494;4242.176227;-807.2592949;0;0;86410.7;2163;0;0;10693.31612;;4235.146172;-139.71037;-0.1997
10800;6743649.902;-679486.262;1473318.457;0;0;0;-0.43212412;0.22158307;1663120.736;2003694.863;10529487.57;-0.001135996;0;0;0;0;10.94733229;0;-0.43212412;0.22158307;-4.445539623;1.424088295;0.457686253;3.554460377;4228.206018;-804.6008525;0;0;86410.8;2163;0;0;10793.31639;;4221.175135;-139.73034;-0.2102
10900;6743670.747;-678809.2448;1473534.679;0;0;0;-0.431689362;0.221606799;1663040.409;2003614.536;10529065.45;-0.001135996;0;0;0;0;10.94623001;0;-0.431689362;0.221606799;-4.44525566;1.424509443;0.45769708;3.55474434;4214.233798;-801.9420275;0;0;86410.9;2163;0;0;10893.31666;;4207.202101;-139.75136;-0.1945
11000;6743691.521;-678132.2198;1473750.884;0;0;0;-0.431254557;0.221630452;1662960.349;2003534.474;10528644.73;-0.001135996;0;0;0;0;10.94513152;0;-0.431254557;0.221630452;-4.444972619;1.424930637;0.457707872;3.555027381;4200.259542;-799.282815;0;0;86411;2163;0;0;10993.31693;;4193.226965;-139.77081;-0.2101
11100;6743712.225;-677455.1871;1473967.072;0;0;0;-0.430819707;0.221654028;1662880.554;2003454.679;10528225.4;-0.001135996;0;0;0;0;10.94403683;0;-0.430819707;0.221654028;-4.444690498;1.425351877;0.45771863;3.555309502;4186.28321;-796.6232074;0;0;86411.1;2163;0;0;11093.31719;;4179.249884;-139.79182;-0.2051
11200;6743732.859;-676778.1467;1474183.242;0;0;0;-0.43038481;0.221677526;1662801.026;2003375.15;10527807.47;-0.001135996;0;0;0;0;10.94294593;0;-0.43038481;0.221677526;-4.4444093;1.425773163;0.457729354;3.5555907;4172.304883;-793.9632202;0;0;86411.2;2163;0;0;11193.31746;;4165.270702;-139.81233;-0.1943
11300;6743753.423;-676101.0985;1474399.394;0;0;0;-0.429949867;0.221700948;1662721.763;2003295.886;10527390.94;-0.001135996;0;0;0;0;10.94185883;0;-0.429949867;0.221700948;-4.444129023;1.426194495;0.457740043;3.555870977;4158.324472;-791.3028365;0;0;86411.3;2163;0;0;11293.31772;;4151.289469;-139.83176;-0.205
11400;6743773.916;-675424.0426;1474615.529;0;0;0;-0.429514879;0.221724292;1662642.767;2003216.889;10526975.8;-0.001135996;0;0;0;0;10.94077553;0;-0.429514879;0.221724292;-4.443849668;1.426615872;0.457750698;3.556150332;4144.342079;-788.6420756;0;0;86411.4;2163;0;0;11393.31799;;4137.306293;-139.85226;-0.1997
11500;6743794.339;-674746.979;1474831.646;0;0;0;-0.429079845;0.22174756;1662564.037;2003138.158;10526562.07;-0.001135996;0;0;0;0;10.93969601;0;-0.429079845;0.22174756;-4.443571236;1.427037295;0.457761318;3.556428764;4130.357667;-785.9809304;0;0;86411.5;2163;0;0;11493.31825;;4123.321067;-139.87223;-0.1996
11600;6743814.691;-674069.9077;1475047.745;0;0;0;-0.428644765;0.22177075;1662485.572;2003059.693;10526149.73;-0.001135996;0;0;0;0;10.93862029;0;-0.428644765;0.22177075;-4.443293728;1.427458762;0.457771904;3.556706272;4116.371232;-783.3194004;0;0;86411.6;2163;0;0;11593.31851;;4109.333844;-139.89219;-0.1998
11700;6743834.973;-673392.8287;1475263.827;0;0;0;-0.42820964;0.221793863;1662407.374;2002981.494;10525738.79;-0.001135996;0;0;0;0;10.93754836;0;-0.42820964;0.221793863;-4.443017142;1.427880276;0.457782456;3.556982858;4102.38283;-780.657496;0;0;86411.7;2163;0;0;11693.31877;;4095.344625;-139.91217;-0.2049
11800;6743855.185;-672715.742;1475479.891;0;0;0;-0.42777447;0.221816899;1662329.443;2002903.562;10525329.26;-0.001135996;0;0;0;0;10.93648022;0;-0.42777447;0.221816899;-4.44274148;1.428301833;0.457792973;3.55725852;4088.392372;-777.9952002;0;0;86411.8;2163;0;0;11793.31903;;4081.353408;-139.93266;-0.1892
11900;6743875.327;-672038.6476;1475695.937;0;0;0;-0.427339255;0.221839857;1662251.777;2002825.895;10524921.12;-0.001135996;0;0;0;0;10.93541588;0;-0.427339255;0.221839857;-4.442466742;1.428723437;0.457803456;3.557533258;4074.399964;-775.3325336;0;0;86411.9;2163;0;0;11893.31929;;4067.360142;-139.95158;-0.1944
12000;6743895.398;-671361.5456;1475911.966;0;0;0;-0.426903994;0.221862739;1662174.378;2002748.495;10524514.38;-0.001135996;0;0;0;0;10.93435532;0;-0.426903994;0.221862739;-4.442192929;1.429145084;0.457813904;3.557807071;4060.405577;-772.6694903;0;0;86412;2163;0;0;11993.31955;;4053.364984;-139.97102;-0.2103
12100;6743915.399;-670684.4359;1476127.977;0;0;0;-0.42646869;0.221885543;1662097.245;2002671.361;10524109.04;-0.001135997;0;0;0;0;10.93329854;0;-0.42646869;0.221885543;-4.44192004;1.429566776;0.457824317;3.55807996;4046.409195;-770.0060674;0;0;86412.1;2163;0;0;12093.31981;;4039.367882;-139.99205;-0.1838
12200;6743935.33;-670007.3185;1476343.971;0;0;0;-0.42603334;0.22190827;1662020.378;2002594.494;10523705.09;-0.001135997;0;0;0;0;10.93224556;0;-0.42603334;0.22190827;-4.441648076;1.429988513;0.457834696;3.558351924;4032.410865;-767.3422737;0;0;86412.2;2163;0;0;12193.32006;;4025.368677;-140.01043;-0.205
12300;6743955.19;-669330.1935;1476559.947;0;0;0;-0.425597946;0.221930919;1661943.778;2002517.893;10523302.55;-0.001135997;0;0;0;0;10.93119636;0;-0.425597946;0.221930919;-4.441377037;1.430410293;0.457845041;3.558622963;4018.410532;-764.678099;0;0;86412.3;2163;0;0;12293.32032;;4011.367634;-140.03093;-0.1839
12400;6743974.98;-668653.0608;1476775.905;0;0;0;-0.425162508;0.221953491;1661867.444;2002441.558;10522901.41;-0.001135997;0;0;0;0;10.93015095;0;-0.425162508;0.221953491;-4.441106925;1.430832119;0.457855351;3.558893075;4004.408277;-762.0135584;0;0;86412.4;2163;0;0;12393.32057;;3997.364541;-140.04932;-0.205
12500;6743994.699;-667975.9205;1476991.846;0;0;0;-0.424727026;0.221975986;1661791.377;2002365.49;10522501.67;-0.001135997;0;0;0;0;10.92910932;0;-0.424727026;0.221975986;-4.440837738;1.431253988;0.457865626;3.559162262;3990.404069;-759.3486462;0;0;86412.5;2163;0;0;12493.32083;;3983.359609;-140.06982;-0.1839
12600;6744014.349;-667298.7725;1477207.769;0;0;0;-0.424291499;0.221998404;1661715.576;2002289.688;10522103.33;-0.001135997;0;0;0;0;10.92807147;0;-0.424291499;0.221998404;-4.440569477;1.4316759;0.457875867;3.559430523;3976.397904;-756.6833616;0;0;86412.6;2163;0;0;12593.32108;;3969.352627;-140.08821;-0.1997
12700;6744033.928;-666621.6169;1477423.674;0;0;0;-0.423855929;0.222020744;1661640.042;2002214.153;10521706.39;-0.001135997;0;0;0;0;10.92703741;0;-0.423855929;0.222020744;-4.440302144;1.432097857;0.457886073;3.559697856;3962.389821;-754.0177121;0;0;86412.7;2163;0;0;12693.32133;;3955.343806;-140.10818;-0.1839
12800;6744053.436;-665944.4537;1477639.562;0;0;0;-0.423420315;0.222043006;1661564.774;2002138.885;10521310.85;-0.001135997;0;0;0;0;10.92600713;0;-0.423420315;0.222043006;-4.440035737;1.432519856;0.457896244;3.559964263;3948.379763;-751.3516868;0;0;86412.8;2163;0;0;12793.32158;;3941.332988;-140.12657;-0.205
12900;6744072.875;-665267.2829;1477855.432;0;0;0;-0.422984657;0.222065191;1661489.773;2002063.883;10520916.72;-0.001135997;0;0;0;0;10.92498063;0;-0.422984657;0.222065191;-4.439770258;1.4329419;0.45790638;3.560229742;3934.367823;-748.6853031;0;0;86412.9;2163;0;0;12893.32183;;3927.320331;-140.14707;-0.1786
13000;6744092.243;-664590.1045;1478071.284;0;0;0;-0.422548956;0.222087298;1661415.039;2001989.148;10520523.98;-0.001135997;0;0;0;0;10.92395792;0;-0.422548956;0.222087298;-4.439505706;1.433363986;0.457916482;3.560494294;3920.353969;-746.0185555;0;0;86413;2163;0;0;12993.32208;;3913.305624;-140.16493;-0.1945
13100;6744111.54;-663912.9185;1478287.119;0;0;0;-0.422113212;0.222109328;1661340.571;2001914.679;10520132.65;-0.001135997;0;0;0;0;10.92293898;0;-0.422113212;0.222109328;-4.439242082;1.433786115;0.457926549;3.560757918;3906.338176;-743.3514387;0;0;86413.1;2163;0;0;13093.32233;;3899.289131;-140.18438;-0.1891
13200;6744130.768;-663235.7249;1478502.936;0;0;0;-0.421677424;0.222131281;1661266.37;2001840.478;10519742.71;-0.001135997;0;0;0;0;10.92192382;0;-0.421677424;0.222131281;-4.438979387;1.434208288;0.457936582;3.561020613;3892.320508;-740.6839653;0;0;86413.2;2163;0;0;13193.32258;;3885.270693;-140.20329;-0.1893
13300;6744149.925;-662558.5237;1478718.735;0;0;0;-0.421241594;0.222153155;1661192.436;2001766.543;10519354.18;-0.001135997;0;0;0;0;10.92091244;0;-0.421241594;0.222153155;-4.43871762;1.434630503;0.457946579;3.56128238;3878.300895;-738.0161216;0;0;86413.3;2163;0;0;13293.32283;;3871.250364;-140.22222;-0.1891
13400;6744169.012;-661881.315;1478934.517;0;0;0;-0.420805721;0.222174952;1661118.768;2001692.874;10518967.05;-0.001135997;0;0;0;0;10.91990483;0;-0.420805721;0.222174952;-4.438456782;1.435052761;0.457956542;3.561543218;3864.279431;-735.3479256;0;0;86413.4;2163;0;0;13393.32307;;3857.228142;-140.24113;-0.1892
13500;6744188.028;-661204.0986;1479150.281;0;0;0;-0.420369805;0.222196672;1661045.368;2001619.473;10518581.33;-0.001135997;0;0;0;0;10.91890101;0;-0.420369805;0.222196672;-4.438196874;1.435475062;0.45796647;3.561803126;3850.256085;-732.6793716;0;0;86413.5;2163;0;0;13493.32332;;3843.204029;-140.26005;-0.1787
13600;6744206.974;-660526.8747;1479366.028;0;0;0;-0.419933846;0.222218314;1660972.234;2001546.339;10518197;-0.001135997;0;0;0;0;10.91790095;0;-0.419933846;0.222218314;-4.437937895;1.435897404;0.457976363;3.562062105;3836.230823;-730.010453;0;0;86413.6;2163;0;0;13593.32356;;3829.178024;-140.27792;-0.1944
13700;6744225.85;-659849.6433;1479581.756;0;0;0;-0.419497845;0.222239878;1660899.367;2001473.471;10517814.08;-0.001135997;0;0;0;0;10.91690468;0;-0.419497845;0.222239878;-4.437679846;1.436319789;0.457986221;3.562320154;3822.203735;-727.3411868;0;0;86413.7;2163;0;0;13693.3238;;3815.150232;-140.29736;-0.1839
13800;6744244.655;-659172.4043;1479797.467;0;0;0;-0.419061802;0.222261364;1660826.767;2001400.87;10517432.56;-0.001135997;0;0;0;0;10.91591217;0;-0.419061802;0.222261364;-4.437422727;1.436742216;0.457996044;3.562577273;3808.174739;-724.6715578;0;0;86413.8;2163;0;0;13793.32405;;3801.120496;-140.31575;-0.1787
13900;6744263.39;-658495.1577;1480013.161;0;0;0;-0.418625717;0.222282773;1660754.434;2001328.537;10517052.44;-0.001135997;0;0;0;0;10.91492344;0;-0.418625717;0.222282773;-4.437166539;1.437164685;0.458005833;3.562833461;3794.143907;-722.0015791;0;0;86413.9;2163;0;0;13893.32429;;3787.088921;-140.33362;-0.1944
14000;6744282.055;-657817.9036;1480228.836;0;0;0;-0.41818959;0.222304103;1660682.368;2001256.47;10516673.73;-0.001135997;0;0;0;0;10.91393848;0;-0.41818959;0.222304103;-4.436911282;1.437587195;0.458015586;3.563088718;3780.111227;-719.3312489;0;0;86414;2163;0;0;13993.32453;;3773.055559;-140.35306;-0.1735
14100;6744300.65;-657140.642;1480444.494;0;0;0;-0.417753421;0.222325356;1660610.569;2001184.67;10516296.42;-0.001135997;0;0;0;0;10.9129573;0;-0.417753421;0.222325356;-4.436656956;1.438009747;0.458025305;3.563343044;3766.076689;-716.6605651;0;0;86414.1;2163;0;0;14093.32477;;3759.020253;-140.37041;-0.1944
14200;6744319.174;-656463.3729;1480660.134;0;0;0;-0.41731721;0.222346531;1660539.038;2001113.138;10515920.52;-0.001135997;0;0;0;0;10.91197988;0;-0.41731721;0.222346531;-4.436403561;1.438432341;0.458034988;3.563596439;3752.040332;-713.9895353;0;0;86414.2;2163;0;0;14193.32501;;3744.983212;-140.38985;-0.1734
14300;6744337.627;-655786.0963;1480875.757;0;0;0;-0.416880958;0.222367629;1660467.773;2001041.873;10515546.01;-0.001135997;0;0;0;0;10.91100623;0;-0.416880958;0.222367629;-4.436151098;1.438854976;0.458044637;3.563848902;3738.002102;-711.318149;0;0;86414.3;2163;0;0;14293.32524;;3730.944227;-140.40719;-0.1787
14400;6744356.011;-655108.8121;1481091.362;0;0;0;-0.416444665;0.222388648;1660396.775;2000970.874;10515172.92;-0.001135997;0;0;0;0;10.91003636;0;-0.416444665;0.222388648;-4.435899568;1.439277652;0.458054251;3.564100432;3723.96208;-708.6464216;0;0;86414.4;2163;0;0;14393.32548;;3716.903508;-140.42506;-0.1891
14500;6744374.324;-654431.5205;1481306.949;0;0;0;-0.41600833;0.222409589;1660326.045;2000900.143;10514801.22;-0.001135997;0;0;0;0;10.90907025;0;-0.41600833;0.222409589;-4.43564897;1.439700369;0.458063829;3.56435103;3709.920244;-705.9743491;0;0;86414.5;2163;0;0;14493.32572;;3702.861002;-140.44397;-0.1788
14600;6744392.567;-653754.2213;1481522.518;0;0;0;-0.415571955;0.222430453;1660255.582;2000829.679;10514430.93;-0.001135997;0;0;0;0;10.90810791;0;-0.415571955;0.222430453;-4.435399305;1.440123127;0.458073373;3.564600695;3695.876577;-703.301928;0;0;86414.6;2163;0;0;14593.32595;;3688.816605;-140.46185;-0.1786
14700;6744410.739;-653076.9147;1481738.07;0;0;0;-0.415135538;0.222451238;1660185.386;2000759.483;10514062.05;-0.001135997;0;0;0;0;10.90714934;0;-0.415135538;0.222451238;-4.435150572;1.440545925;0.458082881;3.564849428;3681.831124;-700.6291673;0;0;86414.7;2163;0;0;14693.32618;;3674.77042;-140.47971;-0.1786
14800;6744428.842;-652399.6006;1481953.604;0;0;0;-0.414699081;0.222471946;1660115.458;2000689.554;10513694.57;-0.001135997;0;0;0;0;10.90619453;0;-0.414699081;0.222471946;-4.434902773;1.440968764;0.458092354;3.565097227;3667.783831;-697.9560562;0;0;86414.8;2163;0;0;14793.32642;;3660.722449;-140.49757;-0.1735
14900;6744446.873;-651722.279;1482169.121;0;0;0;-0.414262583;0.222492575;1660045.796;2000619.892;10513328.49;-0.001135997;0;0;0;0;10.90524349;0;-0.414262583;0.222492575;-4.434655908;1.441391644;0.458101793;3.565344092;3653.734779;-695.2826106;0;0;86414.9;2163;0;0;14893.32665;;3646.672692;-140.51492;-0.1839
