Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift;Jitter
15200;6844733.889;-728009.7964;-449081.3696;0;0;0;-2.123521974;0.499369076;974364.0654;1314932.338;6910016.073;-0.001135996;0;0;0;0;5.119049392;0;-2.123521974;0.499369076;-1.704396795;0.088351599;0.623693393;6.295603205;30488.81989;-5801.829517;0;0;86415.2;2163;0;0;15195.61386;30484.84433;-75.70740425;-1.3878532
15300;6844822.406;-727455.1924;-448629.6248;0;0;0;-2.123412801;0.499797629;973783.9581;1314352.227;6906967.569;-0.001135996;0;0;0;0;5.115075643;0;-2.123412801;0.499797629;-1.700834672;0.088460405;0.624018337;6.299165328;30481.25613;-5800.390181;0;0;86415.3;2163;0;0;15295.61579;30477.27359;-75.84618957;-1.390483796
15400;6844910.849;-726900.5808;-448177.8746;0;0;0;-2.123303447;0.500226624;973203.9948;1313772.26;6903919.822;-0.001135996;0;0;0;0;5.11110486;0;-2.123303447;0.500226624;-1.697268867;0.088569392;0.624343726;6.302731133;30473.67807;-5798.948124;0;0;86415.4;2163;0;0;15395.61773;30469.68897;-75.98523795;-1.393635618
15500;6844999.217;-726345.9617;-447726.1189;0;0;0;-2.123193909;0.500656064;972624.1759;1313192.437;6900872.834;-0.001135996;0;0;0;0;5.107137043;0;-2.123193909;0.500656064;-1.693699374;0.088678561;0.62466956;6.306300626;30466.0865;-5797.503497;0;0;86415.5;2163;0;0;15495.61966;30462.09045;-76.12460151;-1.395735813
15600;6845087.51;-725791.3351;-447274.3577;0;0;0;-2.123084189;0.501085948;972044.5016;1312612.759;6897826.605;-0.001135996;0;0;0;0;5.103172189;0;-2.123084189;0.501085948;-1.690126188;0.088787913;0.624995839;6.309873812;30458.48079;-5796.056178;0;0;86415.6;2163;0;0;15595.6216;30454.47799;-76.26417509;-1.399417425
15700;6845175.728;-725236.7011;-446822.5911;0;0;0;-2.122974285;0.501516277;971464.9722;1312033.226;6894781.138;-0.001135996;0;0;0;0;5.099210295;0;-2.122974285;0.501516277;-1.686549303;0.088897447;0.625322566;6.313450697;30450.86113;-5794.606205;0;0;86415.7;2163;0;0;15695.62353;30446.85157;-76.40411684;-1.403094142
15800;6845263.872;-724682.0595;-446370.8191;0;0;0;-2.122864197;0.501947051;970885.5878;1311453.838;6891736.434;-0.001135996;0;0;0;0;5.095251361;0;-2.122864197;0.501947051;-1.682968713;0.089007166;0.625649739;6.317031287;30443.22777;-5793.153624;0;0;86415.8;2163;0;0;15795.62546;30439.21116;-76.54442625;-1.404670053
15900;6845351.941;-724127.4105;-445919.0417;0;0;0;-2.122753925;0.502378272;970306.3489;1310874.595;6888692.493;-0.001135996;0;0;0;0;5.091295384;0;-2.122753925;0.502378272;-1.679384414;0.089117067;0.62597736;6.320615586;30435.58;-5791.698302;0;0;86415.9;2163;0;0;15895.62739;30431.55671;-76.68489325;-1.408876561
16000;6845439.935;-723572.754;-445467.2589;0;0;0;-2.122643468;0.50280994;969727.2556;1310295.498;6885649.318;-0.001135996;0;0;0;0;5.087342362;0;-2.122643468;0.50280994;-1.675796399;0.089227153;0.62630543;6.324203601;30427.91851;-5790.240369;0;0;86416;2163;16;0;15995.62932;30423.88822;-76.82578091;-1.410450636
16100;6845527.855;-723018.09;-445015.4706;0;0;0;-2.122532826;0.503242055;969148.3083;1309716.547;6882606.91;-0.001135996;0;0;0;0;5.083392294;0;-2.122532826;0.503242055;-1.672204663;0.089337425;0.626633949;6.327795337;30420.24278;-5788.779726;0;0;86416.1;2163;16;0;16095.63126;30416.20565;-76.96682597;-1.415180816
16200;6845615.7;-722463.4186;-444563.6769;0;0;0;-2.122421997;0.503674619;968569.5072;1309137.742;6879565.27;-0.001135996;0;0;0;0;5.079445176;0;-2.122421997;0.503674619;-1.668609201;0.089447881;0.626962917;6.331390799;30412.55291;-5787.316393;0;0;86416.2;2163;16;0;16195.63319;30408.50896;-77.10834406;-1.416232442
16300;6845703.47;-721908.7397;-444111.8779;0;0;0;-2.122310983;0.504107632;967990.8525;1308559.084;6876524.4;-0.001135996;0;0;0;0;5.075501008;0;-2.122310983;0.504107632;-1.665010006;0.089558524;0.627292337;6.334989994;30404.84922;-5785.850428;0;0;86416.3;2163;16;0;16295.63512;30400.79813;-77.2499673;-1.421486907
16400;6845791.166;-721354.0533;-443660.0734;0;0;0;-2.122199781;0.504541095;967412.3445;1307980.572;6873484.301;-0.001135996;0;0;0;0;5.071559788;0;-2.122199781;0.504541095;-1.661407073;0.089669353;0.627622207;6.338592927;30397.13094;-5784.381688;0;0;86416.4;2163;16;0;16395.63705;30393.07313;-77.39211599;-1.422538533
16500;6845878.786;-720799.3596;-443208.2636;0;0;0;-2.122088393;0.504975008;966833.9836;1307402.208;6870444.974;-0.001135996;0;0;0;0;5.067621513;0;-2.122088393;0.504975008;-1.657800397;0.089780368;0.627952529;6.342199603;30389.39882;-5782.910316;0;0;86416.5;2163;16;0;16495.63898;30385.33392;-77.53436984;-1.426741982
16600;6845966.333;-720244.6583;-442756.4483;0;0;0;-2.121976817;0.505409372;966255.7699;1306823.991;6867406.421;-0.001135996;0;0;0;0;5.063686182;0;-2.121976817;0.505409372;-1.654189973;0.089891571;0.628283304;6.345810027;30381.65229;-5781.4362;0;0;86416.6;2163;16;0;16595.6409;30377.58048;-77.67704404;-1.429368908
16700;6846053.804;-719689.9497;-442304.6277;0;0;0;-2.121865052;0.505844187;965677.7038;1306245.921;6864368.644;-0.001135996;0;0;0;0;5.059753793;0;-2.121865052;0.505844187;-1.650575793;0.090002961;0.628614532;6.349424207;30373.89148;-5779.959366;0;0;86416.7;2163;16;0;16695.64283;30369.81278;-77.81998093;-1.431998281
16800;6846141.201;-719135.2336;-441852.8017;0;0;0;-2.121753099;0.506279455;965099.7854;1305667.999;6861331.644;-0.001135996;0;0;0;0;5.055824343;0;-2.121753099;0.506279455;-1.646934825;0.09011454;0.628946214;6.353065175;30366.1167;-5778.479875;0;0;86416.8;2163;16;0;16795.64476;30362.03078;-77.96318076;-1.436200506
16900;6846228.523;-718580.51;-441400.9704;0;0;0;-2.121640957;0.506715176;964522.0152;1305090.225;6858295.421;-0.001135996;0;0;0;0;5.051897832;0;-2.121640957;0.506715176;-1.643238225;0.090226306;0.629278351;6.356761775;30358.32717;-5776.997578;0;0;86416.9;2163;16;0;16895.64669;30354.23446;-78.10680081;-1.437252132
17000;6846315.77;-718025.7791;-440949.1337;0;0;0;-2.121528626;0.507151351;963944.3933;1304512.599;6855259.979;-0.001135996;0;0;0;0;5.047974256;0;-2.121528626;0.507151351;-1.639537775;0.090338263;0.629610943;6.360462225;30350.5237;-5775.512626;0;0;86417;2163;16;0;16995.64861;30346.42378;-78.25052602;-1.443033328
17100;6846402.942;-717471.0408;-440497.2916;0;0;0;-2.121416104;0.507587981;963366.9201;1303935.122;6852225.317;-0.001135996;0;0;0;0;5.044053615;0;-2.121416104;0.507587981;-1.63583347;0.090450409;0.629943991;6.36416653;30342.70559;-5774.024889;0;0;86417.1;2163;16;0;17095.65054;30338.59873;-78.39482936;-1.444608627
17200;6846490.04;-716916.295;-440045.4442;0;0;0;-2.121303392;0.508025065;962789.5957;1303357.794;6849191.438;-0.001135996;0;0;0;0;5.040135907;0;-2.121303392;0.508025065;-1.632125304;0.090562744;0.630277495;6.367874696;30334.87309;-5772.534415;0;0;86417.2;2163;16;0;17195.65247;30330.75925;-78.53929022;-1.446711268
17300;6846577.063;-716361.5419;-439593.5914;0;0;0;-2.121190488;0.508462605;962212.4206;1302780.616;6846158.343;-0.001135996;0;0;0;0;5.036221128;0;-2.121190488;0.508462605;-1.628413271;0.090675271;0.630611457;6.371586729;30327.02645;-5771.041249;0;0;86417.3;2163;16;0;17295.65439;30322.90532;-78.68396135;-1.451441449
17400;6846664.012;-715806.7813;-439141.7333;0;0;0;-2.121077394;0.508900602;961635.3949;1302203.586;6843126.033;-0.001135996;0;0;0;0;5.032309279;0;-2.121077394;0.508900602;-1.624697365;0.090787988;0.630945877;6.375302635;30319.16495;-5769.545255;0;0;86417.4;2163;16;0;17395.65632;30315.03692;-78.82910549;-1.453542867
17500;6846750.886;-715252.0134;-438689.8699;0;0;0;-2.120964107;0.509339056;961058.5189;1301626.707;6840094.51;-0.001135996;0;0;0;0;5.028400356;0;-2.120964107;0.509339056;-1.620977581;0.090900897;0.631280755;6.379022419;30311.28929;-5768.046565;0;0;86417.5;2163;16;0;17495.65824;30307.15401;-78.97445978;-1.457745704
17600;6846837.685;-714697.2381;-438238.0011;0;0;0;-2.120850628;0.509777967;960481.7929;1301049.977;6837063.776;-0.001135996;0;0;0;0;5.024494359;0;-2.120850628;0.509777967;-1.617253913;0.091013998;0.631616093;6.382746087;30303.39887;-5766.54507;0;0;86417.6;2163;16;0;17595.66016;30299.25657;-79.12023435;-1.459324061
17700;6846924.409;-714142.4554;-437786.127;0;0;0;-2.120736955;0.510217337;959905.2173;1300473.398;6834033.831;-0.001135996;0;0;0;0;5.020591284;0;-2.120736955;0.510217337;-1.613526355;0.091127291;0.631951891;6.386473645;30295.49392;-5765.040808;0;0;86417.7;2163;16;0;17695.66209;30291.34454;-79.26616676;-1.463527511
17800;6847011.058;-713587.6653;-437334.2476;0;0;0;-2.12062309;0.510657167;959328.7921;1299896.969;6831004.677;-0.001135996;0;0;0;0;5.016691131;0;-2.12062309;0.510657167;-1.609794901;0.091240778;0.63228815;6.390205099;30287.57467;-5763.533825;0;0;86417.8;2163;16;0;17795.66401;30283.41793;-79.41251951;-1.466155048
17900;6847097.633;-713032.8678;-436882.3629;0;0;0;-2.12050903;0.511097456;958752.5179;1299320.691;6827976.317;-0.001135996;0;0;0;0;5.012793898;0;-2.12050903;0.511097456;-1.606059546;0.091354458;0.63262487;6.393940454;30279.64036;-5762.023975;0;0;86417.9;2163;16;0;17895.66593;30275.47667;-79.55913501;-1.469832377
18000;6847184.133;-712478.063;-436430.4729;0;0;0;-2.120394776;0.511538206;958176.3947;1298744.564;6824948.75;-0.001135996;0;0;0;0;5.008899582;0;-2.120394776;0.511538206;-1.602320283;0.091468331;0.632962053;6.397679717;30271.69179;-5760.511413;0;0;86418;2163;16;0;17995.66785;30267.52076;-79.70611825;-1.471936854
18100;6847270.559;-711923.2509;-435978.5775;0;0;0;-2.120280327;0.511979417;957600.4229;1298168.589;6821921.979;-0.001135996;0;0;0;0;5.005008182;0;-2.120280327;0.511979417;-1.598577106;0.091582399;0.633299698;6.401422894;30263.72832;-5758.996016;0;0;86418.1;2163;16;0;18095.66978;30259.55015;-79.85331193;-1.476663976
18200;6847356.909;-711368.4314;-435526.6769;0;0;0;-2.120165683;0.51242109;957024.6028;1297592.765;6818896.005;-0.001135996;0;0;0;0;5.001119697;0;-2.120165683;0.51242109;-1.594830011;0.091696662;0.633637807;6.405169989;30255.75013;-5757.477816;0;0;86418.2;2163;16;0;18195.6717;30251.56482;-80.00097833;-1.478241721
18300;6847443.185;-710813.6045;-435074.771;0;0;0;-2.120050843;0.512863225;956448.9347;1297017.093;6815870.829;-0.001135996;0;0;0;0;4.997234124;0;-2.120050843;0.512863225;-1.59107899;0.091811121;0.63397638;6.40892101;30247.75749;-5755.956866;0;0;86418.3;2163;16;0;18295.67362;30243.56472;-80.1488025;-1.481920275
18400;6847529.387;-710258.7703;-434622.8598;0;0;0;-2.119935806;0.513305824;955873.4188;1296441.574;6812846.454;-0.001135996;0;0;0;0;4.993351461;0;-2.119935806;0.513305824;-1.587324039;0.091925775;0.634315418;6.412675961;30239.74963;-5754.433021;0;0;86418.4;2163;16;0;18395.67554;30235.54984;-80.29699453;-1.485072708
18500;6847615.513;-709703.9288;-434170.9433;0;0;0;-2.119820573;0.513748887;955298.0554;1295866.207;6809822.88;-0.001135996;0;0;0;0;4.989471707;0;-2.119820573;0.513748887;-1.583565151;0.092040626;0.634654921;6.416434849;30231.72732;-5752.906426;0;0;86418.5;2163;16;0;18495.67746;30227.52014;-80.4455018;-1.489276769
18600;6847701.565;-709149.08;-433719.0215;0;0;0;-2.119705142;0.514192415;954722.8448;1295290.993;6806800.109;-0.001135996;0;0;0;0;4.98559486;0;-2.119705142;0.514192415;-1.57980232;0.092155674;0.634994891;6.42019768;30223.68996;-5751.376968;0;0;86418.6;2163;16;0;18595.67937;30219.47559;-80.59442948;-1.490854514
18700;6847787.542;-708594.2238;-433267.0945;0;0;0;-2.119589513;0.514636408;954147.7873;1294715.932;6803778.142;-0.001135996;0;0;0;0;4.981720919;0;-2.119589513;0.514636408;-1.576035541;0.092270919;0.635335328;6.423964459;30215.63777;-5749.844687;0;0;86418.7;2163;16;0;18695.68129;30211.41615;-80.74351493;-1.494005725
18800;6847873.444;-708039.3603;-432815.1622;0;0;0;-2.119473685;0.515080868;953572.8832;1294141.024;6800756.982;-0.001135996;0;0;0;0;4.977849881;0;-2.119473685;0.515080868;-1.572264807;0.092386362;0.635676233;6.427735193;30207.57094;-5748.30962;0;0;86418.8;2163;16;0;18795.68321;30203.3418;-80.8929155;-1.498736516
18900;6847959.272;-707484.4895;-432363.2247;0;0;0;-2.119357659;0.515525794;952998.1327;1293566.27;6797736.629;-0.001135996;0;0;0;0;4.973981745;0;-2.119357659;0.515525794;-1.568490113;0.092502004;0.636017606;6.431509887;30199.48876;-5746.771632;0;0;86418.9;2163;16;0;18895.68513;30195.2525;-81.04278915;-1.501363442
19000;6848045.025;-706929.6114;-431911.2819;0;0;0;-2.119241433;0.515971187;952423.5362;1292991.67;6794717.084;-0.001135996;0;0;0;0;4.970116508;0;-2.119241433;0.515971187;-1.564711452;0.092617845;0.636359448;6.435288548;30191.39197;-5745.230865;0;0;86419;2163;16;0;18995.68704;30187.14822;-81.1929255;-1.503991591
19100;6848130.703;-706374.726;-431459.3338;0;0;0;-2.119125008;0.516417049;951849.0938;1292417.224;6791698.351;-0.001135996;0;0;0;0;4.966254171;0;-2.119125008;0.516417049;-1.560928819;0.092733885;0.63670176;6.439071181;30183.27997;-5743.687203;0;0;86419.1;2163;16;0;19095.68896;30179.02893;-81.34332466;-1.507143414
19200;6848216.306;-705819.8333;-431007.3806;0;0;0;-2.119008381;0.51686338;951274.806;1291842.932;6788680.429;-0.001135996;0;0;0;0;4.962394729;0;-2.119008381;0.51686338;-1.557142208;0.092850125;0.637044543;6.442857792;30175.15293;-5742.140678;0;0;86419.2;2163;16;0;19195.69088;30170.8946;-81.494039;-1.511348697
19300;6848301.835;-705264.9333;-430555.422;0;0;0;-2.118891554;0.51731018;950700.673;1291268.796;6785663.321;-0.001135996;0;0;0;0;4.958538183;0;-2.118891554;0.51731018;-1.553351613;0.092966566;0.637387796;6.446648387;30167.01112;-5740.591344;0;0;86419.3;2163;16;0;19295.69279;30162.7452;-81.64517387;-1.512924608
19400;6848387.289;-704710.026;-430103.4583;0;0;0;-2.118774526;0.517757451;950126.695;1290694.814;6782647.027;-0.001135996;0;0;0;0;4.95468453;0;-2.118774526;0.517757451;-1.549557028;0.093083207;0.637731522;6.450442972;30158.8538;-5739.039056;0;0;86419.4;2163;16;0;19395.69471;30154.58068;-81.79646633;-1.518705191
19500;6848472.668;-704155.1115;-429651.4893;0;0;0;-2.118657295;0.518205192;949552.8724;1290120.988;6779631.55;-0.001135996;0;0;0;0;4.950833768;0;-2.118657295;0.518205192;-1.545758447;0.09320005;0.638075721;6.454241553;30150.68172;-5737.483962;0;0;86419.5;2163;16;0;19495.69662;30146.40103;-81.94833685;-1.518705803
19600;6848557.973;-703600.1897;-429199.5151;0;0;0;-2.118539862;0.518653406;948979.2055;1289547.317;6776616.891;-0.001135996;0;0;0;0;4.946985896;0;-2.118539862;0.518653406;-1.541955864;0.093317095;0.638420392;6.458044136;30142.49426;-5735.92594;0;0;86419.6;2163;16;0;19595.69853;30138.2062;-82.10020743;-1.525010058
19700;6848643.203;-703045.2606;-428747.5357;0;0;0;-2.118422225;0.519102092;948405.6945;1288973.803;6773603.052;-0.001135996;0;0;0;0;4.943140912;0;-2.118422225;0.519102092;-1.538149273;0.093434343;0.638765538;6.461850727;30134.29164;-5734.365034;0;0;86419.7;2163;16;0;19695.70045;30129.99618;-82.25270843;-1.52606352
19800;6848728.358;-702490.3242;-428295.5511;0;0;0;-2.118304386;0.519551251;947832.3397;1288400.444;6770590.034;-0.001135996;0;0;0;0;4.939298815;0;-2.118304386;0.519551251;-1.534338667;0.093551794;0.639111159;6.465661333;30126.07403;-5732.801275;0;0;86419.8;2163;16;0;19795.70236;30121.77091;-82.40531479;-1.530265745
19900;6848813.438;-701935.3806;-427843.5613;0;0;0;-2.118186342;0.520000883;947259.1415;1287827.243;6767577.838;-0.001135996;0;0;0;0;4.935459602;0;-2.118186342;0.520000883;-1.530524042;0.09366945;0.639457255;6.469475958;30117.84078;-5731.234539;0;0;86419.9;2163;16;0;19895.70427;30113.53038;-82.55834136;-1.53394491
20000;6848898.443;-701380.4298;-427391.5663;0;0;0;-2.118068093;0.520450991;946686.1;1287254.198;6764566.466;-0.001135996;0;0;0;0;4.931623272;0;-2.118068093;0.520450991;-1.526705391;0.093787308;0.639803827;6.473294609;30109.5926;-5729.664963;0;0;86420;2163;16;0;19995.70618;30105.27454;-82.71173585;-1.53604694
20100;6848983.374;-700825.4717;-426939.5661;0;0;0;-2.117949639;0.520901573;946113.2157;1286681.31;6761555.92;-0.001135996;0;0;0;0;4.927789824;0;-2.117949639;0.520901573;-1.522882708;0.093905371;0.640150877;6.477117292;30101.32886;-5728.092425;0;0;86420.1;2163;16;0;20095.70809;30097.00337;-82.86534055;-1.540776508
20200;6849068.23;-700270.5064;-426487.5607;0;0;0;-2.11783098;0.521352632;945540.4888;1286108.579;6758546.201;-0.001135996;0;0;0;0;4.923959255;0;-2.11783098;0.521352632;-1.519055987;0.09402364;0.640498404;6.480944013;30093.04981;-5726.516975;0;0;86420.2;2163;16;0;20195.71;30088.71683;-83.0194182;-1.542878538
20300;6849153.012;-699715.5338;-426035.5501;0;0;0;-2.117712114;0.521804167;944967.9195;1285536.006;6755537.31;-0.001135996;0;0;0;0;4.920131565;0;-2.117712114;0.521804167;-1.515225222;0.094142114;0.640846409;6.484774778;30084.75564;-5724.938645;0;0;86420.3;2163;16;0;20295.71191;30080.41489;-83.17370605;-1.54603036
20400;6849237.718;-699160.554;-425583.5344;0;0;0;-2.117593042;0.52225618;944395.5083;1284963.592;6752529.25;-0.001135996;0;0;0;0;4.916306751;0;-2.117593042;0.52225618;-1.511390407;0.094260795;0.641194893;6.488609593;30076.44562;-5723.357302;0;0;86420.4;2163;16;0;20395.71382;30072.09752;-83.32830909;-1.550762375
20500;6849322.35;-698605.567;-425131.5134;0;0;0;-2.117473762;0.52270867;943823.2553;1284391.335;6749522.022;-0.001135996;0;0;0;0;4.912484811;0;-2.117473762;0.52270867;-1.507551535;0.094379682;0.641543857;6.492448465;30068.12051;-5721.773087;0;0;86420.5;2163;16;0;20495.71573;30063.76469;-83.48338532;-1.552337062
20600;6849406.907;-698050.5728;-424679.4874;0;0;0;-2.117354274;0.52316164;943251.1609;1283819.237;6746515.626;-0.001135996;0;0;0;0;4.908665745;0;-2.117354274;0.52316164;-1.503708601;0.094498778;0.641893302;6.496291399;30059.77969;-5720.185881;0;0;86420.6;2163;16;0;20595.71764;30055.41635;-83.63861903;-1.557592138
20700;6849491.389;-697495.5714;-424227.4561;0;0;0;-2.117234578;0.523615089;942679.2253;1283247.298;6743510.066;-0.001135996;0;0;0;0;4.90484955;0;-2.117234578;0.523615089;-1.499859797;0.09461808;0.642243228;6.500140203;30051.42338;-5718.595728;0;0;86420.7;2163;16;0;20695.71955;30047.05249;-83.79437824;-1.559169272
20800;6849575.797;-696940.5627;-423775.4197;0;0;0;-2.117114673;0.524069018;942107.4489;1282675.518;6740505.342;-0.001135996;0;0;0;0;4.901036226;0;-2.117114673;0.524069018;-1.495958562;0.094737591;0.642593635;6.504041438;30043.05182;-5717.002672;0;0;86420.8;2163;16;0;20795.72146;30038.67305;-83.95029517;-1.563372721
20900;6849660.13;-696385.5469;-423323.3782;0;0;0;-2.116994559;0.524523429;941535.832;1282103.898;6737501.456;-0.001135996;0;0;0;0;4.897225769;0;-2.116994559;0.524523429;-1.492053194;0.094857312;0.642944526;6.507946806;30034.66421;-5715.406564;0;0;86420.9;2163;16;0;20895.72336;30030.27802;-84.10663244;-1.566526377
21000;6849744.388;-695830.5239;-422871.3315;0;0;0;-2.116874235;0.52497832;940964.3748;1281532.437;6734498.41;-0.001135996;0;0;0;0;4.893418179;0;-2.116874235;0.52497832;-1.488143685;0.094977241;0.6432959;6.511856315;30026.26138;-5713.807557;0;0;86421;2163;16;0;20995.72527;30021.86736;-84.26328508;-1.569679423
21100;6849828.571;-695275.4937;-422419.2797;0;0;0;-2.1167537;0.525433695;940393.0777;1280961.136;6731496.205;-0.001135996;0;0;0;0;4.889613455;0;-2.1167537;0.525433695;-1.484230031;0.095097381;0.643647758;6.515769969;30017.84264;-5712.205525;0;0;86421.1;2163;16;0;21095.72717;30013.44103;-84.42025302;-1.573357364
21200;6849912.68;-694720.4563;-421967.2227;0;0;0;-2.116632954;0.525889552;939821.9409;1280389.996;6728494.842;-0.001135996;0;0;0;0;4.885811594;0;-2.116632954;0.525889552;-1.480312225;0.095217731;0.6440001;6.519687775;30009.40825;-5710.600515;0;0;86421.2;2163;16;0;21195.72908;30004.99901;-84.57758876;-1.57651041
21300;6849996.714;-694165.4117;-421515.1607;0;0;0;-2.116511996;0.526345894;939250.9647;1279819.016;6725494.323;-0.001135996;0;0;0;0;4.882012594;0;-2.116511996;0.526345894;-1.47639026;0.095338294;0.644352929;6.52360974;30000.95843;-5708.992567;0;0;86421.3;2163;16;0;21295.73098;29996.54125;-84.7352398;-1.580188963
21400;6850080.673;-693610.36;-421063.0935;0;0;0;-2.116390826;0.526802719;938680.1495;1279248.197;6722494.651;-0.001135996;0;0;0;0;4.878216456;0;-2.116390826;0.526802719;-1.472464131;0.095459067;0.644706243;6.527535869;29992.49243;-5707.381541;0;0;86421.4;2163;16;0;21395.73289;29988.06772;-84.8932587;-1.583342619
