Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler
51300;6479819.629;392038.334;81086.03401;0;0;0;1.366840345;0.248728683;413046.5447;753620.8031;3960304.05;-0.001136001;0;0;0;0;9.817837567;0;1.366840345;0.248728683;-4.120270098;-2.995588515;0.310432238;3.879729902;-36698.53897;6983.499768;0;0;86451.3;2163;48;0;51297.48619;-36700.86861
51400;6479777.093;392729.333;81355.68747;0;0;0;1.366530905;0.248193919;413744.9391;754319.218;3963974.245;-0.001136001;0;0;0;0;9.837801596;0;1.366530905;0.248193919;-4.126651918;-2.995897455;0.310010309;3.873348082;-36705.35641;6984.797082;0;0;86451.4;2163;48;0;51397.48386;-36707.66706
51500;6479734.472;393420.327;81625.33974;0;0;0;1.366222593;0.247660741;414443.4627;755017.7623;3967645.12;-0.001136001;0;0;0;0;9.857788887;0;1.366222593;0.247660741;-4.133014806;-2.996205269;0.309589972;3.866985194;-36712.13848;6986.087668;0;0;86451.5;2163;48;0;51497.48153;-36714.43062
51600;6479691.767;394111.3159;81894.99082;0;0;0;1.365915401;0.247129142;415142.1151;755716.4353;3971316.672;-0.001136001;0;0;0;0;9.877799488;0;1.365915401;0.247129142;-4.139358851;-2.996511963;0.309171219;3.860641149;-36718.88588;6987.371656;0;0;86451.6;2163;48;0;51597.4792;-36721.15952
51700;6479648.979;394802.2997;82164.64071;0;0;0;1.365609324;0.246599114;415840.8956;756415.2364;3974988.896;-0.001136001;0;0;0;0;9.897833443;0;1.365609324;0.246599114;-4.145684143;-2.996817542;0.308754044;3.854315857;-36725.59878;6988.649078;0;0;86451.7;2163;48;0;51697.47687;-36727.854
51800;6479606.106;395493.2784;82434.2894;0;0;0;1.365304355;0.246070651;416539.8034;757114.1649;3978661.79;-0.001136001;0;0;0;0;9.917890799;0;1.365304355;0.246070651;-4.15199077;-2.997122013;0.308338438;3.84800923;-36732.2772;6989.919938;0;0;86451.8;2163;48;0;51797.47454;-36734.51426
51900;6479563.15;396184.252;82703.93688;0;0;0;1.365000489;0.245543744;417238.8379;757813.2202;3982335.351;-0.001136001;0;0;0;0;9.937971604;0;1.365000489;0.245543744;-4.158278822;-2.997425382;0.307924395;3.841721178;-36738.92193;6991.18439;0;0;86451.9;2163;48;0;51897.47221;-36741.14055
52000;6479520.109;396875.2204;82973.58316;0;0;0;1.36469772;0.245018386;417937.9986;758512.4016;3986009.574;-0.001136001;0;0;0;0;9.958075904;0;1.36469772;0.245018386;-4.164548385;-2.997727654;0.307511906;3.835451615;-36745.53243;6992.442325;0;0;86452;2163;48;0;51997.46987;-36747.73305
52100;6479476.984;397566.1837;83243.22823;0;0;0;1.364396042;0.24449457;418637.2847;759211.7084;3989684.456;-0.001136001;0;0;0;0;9.978203746;0;1.364396042;0.24449457;-4.170799547;-2.998028836;0.307100965;3.829200453;-36752.10935;6993.69387;0;0;86452.1;2163;48;0;52097.46754;-36754.29203
52200;6479433.776;398257.1419;83512.87209;0;0;0;1.364095449;0.243972289;419336.6956;759911.1401;3993359.994;-0.001136001;0;0;0;0;9.998355178;0;1.364095449;0.243972289;-4.177056871;-2.998328933;0.306691564;3.822943129;-36758.65286;6994.93906;0;0;86452.2;2163;48;0;52197.46521;-36760.81766
52300;6479390.483;398948.0949;83782.51473;0;0;0;1.363795935;0.243451535;420036.2307;760610.696;3997036.185;-0.001136001;0;0;0;0;10.01853025;0;1.363795935;0.243451535;-4.18330559;-2.998627951;0.306283696;3.81669441;-36765.16301;6996.177901;0;0;86452.3;2163;48;0;52297.46288;-36767.31018
52400;6479347.107;399639.0427;84052.15615;0;0;0;1.363497494;0.242932302;420735.8894;761310.3755;4000713.026;-0.001136001;0;0;0;0;10.038729;0;1.363497494;0.242932302;-4.189536066;-2.998925895;0.305877354;3.810463934;-36771.64056;6997.410537;0;0;86452.4;2163;48;0;52397.46054;-36773.76981
52500;6479303.646;400329.9854;84321.79634;0;0;0;1.363200121;0.242414581;421435.671;762010.1779;4004390.512;-0.001136001;0;0;0;0;10.05895149;0;1.363200121;0.242414581;-4.195748386;-2.999222773;0.30547253;3.804251614;-36778.08491;6998.636856;0;0;86452.5;2163;48;0;52497.45821;-36780.19673
52600;6479260.102;401020.9229;84591.4353;0;0;0;1.362903811;0.241898367;422135.5748;762710.1027;4008068.642;-0.001136001;0;0;0;0;10.07919776;0;1.362903811;0.241898367;-4.201942634;-2.999518588;0.305069218;3.798057366;-36784.4968;6999.856998;0;0;86452.6;2163;48;0;52597.45587;-36786.59118
52700;6479216.474;401711.8552;84861.07303;0;0;0;1.362608557;0.241383652;422835.6004;763410.1491;4011747.411;-0.001136001;0;0;0;0;10.09946786;0;1.362608557;0.241383652;-4.208118896;-2.999813347;0.304667411;3.791881104;-36790.87636;7001.070988;0;0;86452.7;2163;48;0;52697.45354;-36792.95335
52800;6479172.761;402402.7823;85130.70952;0;0;0;1.362314353;0.240870428;423535.747;764110.3167;4015426.816;-0.001136001;0;0;0;0;10.11976184;0;1.362314353;0.240870428;-4.214277255;-3.000107056;0.3042671;3.785722745;-36797.22358;7002.278823;0;0;86452.8;2163;48;0;52797.4512;-36799.28347
52900;6479128.965;403093.7042;85400.34477;0;0;0;1.362021195;0.24035869;424236.0141;764810.6047;4019106.854;-0.001136001;0;0;0;0;10.14007975;0;1.362021195;0.24035869;-4.220417796;-3.000399719;0.30386828;3.779582204;-36803.53924;7003.480654;0;0;86452.9;2163;48;0;52897.44887;-36805.58171
53000;6479085.084;403784.6209;85669.97877;0;0;0;1.361729077;0.239848429;424936.401;765511.0126;4022787.523;-0.001136001;0;0;0;0;10.16042163;0;1.361729077;0.239848429;-4.2265406;-3.000691344;0.303470944;3.7734594;-36809.82277;7004.67637;0;0;86453;2163;48;0;52997.44653;-36811.8483
53100;6479041.12;404475.5324;85939.61152;0;0;0;1.361437993;0.23933964;425636.9072;766211.5397;4026468.818;-0.001136001;0;0;0;0;10.18078755;0;1.361437993;0.23933964;-4.232645751;-3.000981935;0.303075083;3.767354249;-36816.07484;7005.866098;0;0;86453.1;2163;48;0;53097.44419;-36818.08344
53200;6478997.072;405166.4386;86209.24303;0;0;0;1.361147938;0.238832315;426337.532;766912.1856;4030150.737;-0.001136001;0;0;0;0;10.20117754;0;1.361147938;0.238832315;-4.238733332;-3.001271496;0.302680693;3.761266668;-36822.2956;7007.049871;0;0;86453.2;2163;48;0;53197.44186;-36824.28732
53300;6478952.94;405857.3396;86478.87327;0;0;0;1.360858907;0.238326448;427038.2749;767612.9495;4033833.276;-0.001136001;0;0;0;0;10.22159165;0;1.360858907;0.238326448;-4.244803422;-3.001560034;0.302287765;3.755196578;-36828.48503;7008.227679;0;0;86453.3;2163;48;0;53297.43952;-36830.46015
53400;6478908.723;406548.2353;86748.50225;0;0;0;1.360570894;0.237822031;427739.1353;768313.8309;4037516.433;-0.001136001;0;0;0;0;10.24202995;0;1.360570894;0.237822031;-4.250856105;-3.001847555;0.301896293;3.749143895;-36834.64395;7009.399683;0;0;86453.4;2163;48;0;53397.43718;-36836.60211
53500;6478864.423;407239.1258;87018.12997;0;0;0;1.360283893;0.237319059;428440.1125;769014.8293;4041200.204;-0.001136001;0;0;0;0;10.26249247;0;1.360283893;0.237319059;-4.25689146;-3.002134063;0.301506271;3.74310854;-36840.77169;7010.565754;0;0;86453.5;2163;48;0;53497.43484;-36842.7134
53600;6478820.039;407930.011;87287.75642;0;0;0;1.3599979;0.236817524;429141.206;769715.9439;4044884.586;-0.001136001;0;0;0;0;10.28297927;0;1.3599979;0.236817524;-4.262909569;-3.002419564;0.301117691;3.737090431;-36846.86897;7011.726027;0;0;86453.6;2163;48;0;53597.4325;-36848.79424
53700;6478775.571;408620.8909;87557.3816;0;0;0;1.359712909;0.236317419;429842.4153;770417.1743;4048569.576;-0.001136001;0;0;0;0;10.3034904;0;1.359712909;0.236317419;-4.268910509;-3.002704063;0.300730546;3.731089491;-36852.93595;7012.880536;0;0;86453.7;2163;48;0;53697.43016;-36854.84479
53800;6478731.019;409311.7656;87827.0055;0;0;0;1.359428916;0.235818739;430543.7396;771118.5198;4052255.172;-0.001136001;0;0;0;0;10.32402591;0;1.359428916;0.235818739;-4.274894362;-3.002987565;0.300344831;3.725105638;-36858.97256;7014.029264;0;0;86453.8;2163;48;0;53797.42783;-36860.86526
53900;6478686.382;410002.6349;88096.62812;0;0;0;1.359145914;0.235321476;431245.1786;771819.9799;4055941.37;-0.001136001;0;0;0;0;10.34458586;0;1.359145914;0.235321476;-4.280861205;-3.003270075;0.299960539;3.719138795;-36864.97961;7015.172368;0;0;86453.9;2163;48;0;53897.42549;-36866.85584
54000;6478641.662;410693.499;88366.24946;0;0;0;1.358863899;0.234825624;431946.7315;772521.5541;4059628.167;-0.001136001;0;0;0;0;10.36517028;0;1.358863899;0.234825624;-4.286811117;-3.0035516;0.299577662;3.713188883;-36870.95645;7016.309722;0;0;86454;2163;48;0;53997.42315;-36872.8167
54100;6478596.858;411384.3577;88635.8695;0;0;0;1.358582865;0.234331177;432648.3979;773223.2417;4063315.56;-0.001136001;0;0;0;0;10.38577925;0;1.358582865;0.234331177;-4.292744177;-3.003832143;0.299196195;3.707255823;-36876.90378;7017.441463;0;0;86454.1;2163;48;0;54097.4208;-36878.74805
54200;6478551.97;412075.2112;88905.48826;0;0;0;1.358302808;0.233838127;433350.1771;773925.0422;4067003.547;-0.001136001;0;0;0;0;10.4064128;0;1.358302808;0.233838127;-4.298660461;-3.004111709;0.298816131;3.701339539;-36882.82177;7018.567618;0;0;86454.2;2163;48;0;54197.41846;-36884.65006
54300;6478506.998;412766.0593;89175.10572;0;0;0;1.358023723;0.233346469;434052.0687;774626.955;4070692.124;-0.001136001;0;0;0;0;10.42707099;0;1.358023723;0.233346469;-4.304560046;-3.004390305;0.298437464;3.695439954;-36888.7103;7019.688167;0;0;86454.3;2163;48;0;54297.41612;-36890.52292
54400;6478461.942;413456.902;89444.72188;0;0;0;1.357745603;0.232856197;434754.072;775328.9797;4074381.288;-0.001136001;0;0;0;0;10.44775387;0;1.357745603;0.232856197;-4.31044301;-3.004667934;0.298060187;3.68955699;-36894.57023;7020.803275;0;0;86454.4;2163;48;0;54397.41378;-36896.36681
54500;6478416.802;414147.7394;89714.33673;0;0;0;1.357468446;0.232367303;435456.1865;776031.1155;4078071.037;-0.001136001;0;0;0;0;10.4684615;0;1.357468446;0.232367303;-4.316309427;-3.004944602;0.297684293;3.683690573;-36900.40089;7021.912813;0;0;86454.5;2163;48;0;54497.41144;-36902.18191
54600;6478371.579;414838.5715;89983.95028;0;0;0;1.357192245;0.231879782;436158.4117;776733.362;4081761.367;-0.001136001;0;0;0;0;10.48919393;0;1.357192245;0.231879782;-4.322159375;-3.005220315;0.297309778;3.677840625;-36906.2029;7023.016899;0;0;86454.6;2163;48;0;54597.4091;-36907.96841
54700;6478326.271;415529.3982;90253.56251;0;0;0;1.356916995;0.231393627;436860.747;777435.7187;4085452.276;-0.001136001;0;0;0;0;10.50995121;0;1.356916995;0.231393627;-4.327992927;-3.005495075;0.296936633;3.672007073;-36911.9765;7024.115579;0;0;86454.7;2163;48;0;54697.40675;-36913.72648
54800;6478280.879;416220.2195;90523.17343;0;0;0;1.356642693;0.230908833;437563.1918;778138.185;4089143.761;-0.001136001;0;0;0;0;10.5307334;0;1.356642693;0.230908833;-4.33381016;-3.00576889;0.296564853;3.66618984;-36917.72159;7025.208832;0;0;86454.8;2163;48;0;54797.40441;-36919.45629
54900;6478235.403;416911.0354;90792.78303;0;0;0;1.356369332;0.230425392;438265.7457;778840.7603;4092835.82;-0.001136001;0;0;0;0;10.55154055;0;1.356369332;0.230425392;-4.339611147;-3.006041761;0.296194432;3.660388853;-36923.4389;7026.296801;0;0;86454.9;2163;48;0;54897.40207;-36925.15803
55000;6478189.843;417601.8459;91062.3913;0;0;0;1.356096909;0.229943299;438968.4081;779543.4441;4096528.448;-0.001136001;0;0;0;0;10.5723727;0;1.356096909;0.229943299;-4.345395962;-3.006313697;0.295825363;3.654604038;-36929.12786;7027.379373;0;0;86455;2163;48;0;54997.39972;-36930.83186
55100;6478144.2;418292.6511;91331.99825;0;0;0;1.355825417;0.229462547;439671.1785;780246.236;4100221.644;-0.001136001;0;0;0;0;10.59322993;0;1.355825417;0.229462547;-4.351164679;-3.006584701;0.295457641;3.648835321;-36934.78908;7028.456669;0;0;86455.1;2163;48;0;55097.39738;-36936.47798
55200;6478098.472;418983.4508;91601.60387;0;0;0;1.355554854;0.228983131;440374.0563;780949.1353;4103915.405;-0.001136001;0;0;0;0;10.61411228;0;1.355554854;0.228983131;-4.35691737;-3.006854777;0.295091259;3.64308263;-36940.42276;7029.528722;0;0;86455.2;2163;48;0;55197.39503;-36942.09652
55300;6478052.66;419674.2451;91871.20815;0;0;0;1.355285213;0.228505045;441077.041;781652.1416;4107609.728;-0.001136001;0;0;0;0;10.63501981;0;1.355285213;0.228505045;-4.362654109;-3.007123931;0.294726211;3.637345891;-36946.02874;7030.595504;0;0;86455.3;2163;48;0;55297.39269;-36947.68769
55400;6478006.765;420365.034;92140.81109;0;0;0;1.355016491;0.228028281;441780.1321;782355.2542;4111304.61;-0.001136001;0;0;0;0;10.65595256;0;1.355016491;0.228028281;-4.368374968;-3.007392166;0.294362491;3.631625032;-36951.60785;7031.657174;0;0;86455.4;2163;48;0;55397.39034;-36953.25163
55500;6477960.785;421055.8175;92410.41269;0;0;0;1.354748682;0.227552836;442483.3291;783058.4728;4115000.049;-0.001136001;0;0;0;0;10.67691061;0;1.354748682;0.227552836;-4.374080018;-3.007659489;0.294000094;3.625919982;-36957.15948;7032.713614;0;0;86455.5;2163;48;0;55497.388;-36958.78852
55600;6477914.722;421746.5955;92680.01294;0;0;0;1.354481782;0.227078701;443186.6315;783761.7968;4118696.041;-0.001136001;0;0;0;0;10.697894;0;1.354481782;0.227078701;-4.379769332;-3.007925903;0.293639012;3.620230668;-36962.68417;7033.764928;0;0;86455.6;2163;48;0;55597.38565;-36964.29854
55700;6477868.574;422437.3681;92949.61184;0;0;0;1.354215786;0.226605873;443890.0387;784465.2256;4122392.585;-0.001136001;0;0;0;0;10.71890278;0;1.354215786;0.226605873;-4.385433585;-3.008191412;0.293279241;3.614566415;-36968.18219;7034.811165;0;0;86455.7;2163;48;0;55697.38331;-36969.78183
55800;6477822.343;423128.1352;93219.20938;0;0;0;1.353950691;0.226134344;444593.5503;785168.7588;4126089.677;-0.001136001;0;0;0;0;10.73993702;0;1.353950691;0.226134344;-4.391076199;-3.008456023;0.292920774;3.608923801;-36973.65335;7035.852294;0;0;86455.8;2163;48;0;55797.38096;-36975.23856
55900;6477776.028;423818.8968;93488.80557;0;0;0;1.35368649;0.225664109;445297.1657;785872.3959;4129787.314;-0.001136001;0;0;0;0;10.76099677;0;1.35368649;0.225664109;-4.39670333;-3.008719738;0.292563605;3.60329667;-36979.09848;7036.888467;0;0;86455.9;2163;48;0;55897.37861;-36980.66892
56000;6477729.628;424509.6529;93758.40039;0;0;0;1.353423181;0.225195162;446000.8844;786576.1364;4133485.495;-0.001136001;0;0;0;0;10.78208208;0;1.353423181;0.225195162;-4.402315047;-3.008982563;0.292207729;3.597684953;-36984.51693;7037.919563;0;0;86456;2163;48;0;55997.37626;-36986.07303
56100;6477683.145;425200.4036;94027.99384;0;0;0;1.353160757;0.224727497;446704.706;787279.9797;4137184.217;-0.001136001;0;0;0;0;10.80319302;0;1.353160757;0.224727497;-4.407911421;-3.009244502;0.29185314;3.592088579;-36989.90927;7038.945692;0;0;86456.1;2163;48;0;56097.37392;-36991.45109
56200;6477636.578;425891.1488;94297.58593;0;0;0;1.352899216;0.224261108;447408.6299;787983.9253;4140883.476;-0.001136001;0;0;0;0;10.82432964;0;1.352899216;0.224261108;-4.413492519;-3.009505559;0.291499831;3.586507481;-36995.27576;7039.9669;0;0;86456.2;2163;48;0;56197.37157;-36996.80323
56300;6477589.927;426581.8884;94567.17664;0;0;0;1.352638552;0.223795991;448112.6556;788687.9729;4144583.271;-0.001136001;0;0;0;0;10.845492;0;1.352638552;0.223795991;-4.419058411;-3.009765739;0.291147798;3.580941589;-37000.6162;7040.983152;0;0;86456.3;2163;48;0;56297.36922;-37002.12962
56400;6477543.191;427272.6226;94836.76597;0;0;0;1.352378761;0.223332138;448816.7827;789392.1218;4148283.599;-0.001136001;0;0;0;0;10.86668015;0;1.352378761;0.223332138;-4.424609163;-3.010025045;0.290797035;3.575390837;-37005.9314;7041.994602;0;0;86456.4;2163;48;0;56397.36687;-37007.43042
56500;6477496.372;427963.3512;95106.35392;0;0;0;1.352119839;0.222869545;449521.0107;790096.3716;4151984.457;-0.001136001;0;0;0;0;10.88789415;0;1.352119839;0.222869545;-4.430144845;-3.010283484;0.290447535;3.569855155;-37011.22069;7043.001121;0;0;86456.5;2163;48;0;56497.36452;-37012.70577
56600;6477449.469;428654.0743;95375.94048;0;0;0;1.351861782;0.222408206;450225.3391;790800.7219;4155685.842;-0.001136001;0;0;0;0;10.90913406;0;1.351861782;0.222408206;-4.435665522;-3.010541059;0.290099293;3.564334478;-37016.48467;7044.002821;0;0;86456.6;2163;48;0;56597.36217;-37017.95585
56700;6477402.482;429344.7919;95645.52565;0;0;0;1.351604584;0.221948115;450929.7674;791505.172;4159387.753;-0.001136001;0;0;0;0;10.93039993;0;1.351604584;0.221948115;-4.441171262;-3.010797774;0.289752304;3.558828738;-37021.72359;7044.999755;0;0;86456.7;2163;48;0;56697.35982;-37023.18079
56800;6477355.411;430035.5039;95915.10943;0;0;0;1.351348243;0.221489267;451634.2951;792209.7217;4163090.186;-0.001136001;0;0;0;0;10.95169184;0;1.351348243;0.221489267;-4.446662132;-3.011053632;0.289406563;3.553337868;-37026.93721;7045.991874;0;0;86456.8;2163;48;0;56797.35747;-37028.38075
56900;6477308.257;430726.2103;96184.69181;0;0;0;1.351092753;0.221031655;452338.9217;792914.3703;4166793.139;-0.001136001;0;0;0;0;10.97300983;0;1.351092753;0.221031655;-4.452138198;-3.01130864;0.289062062;3.547861802;-37032.12637;7046.979339;0;0;86456.9;2163;48;0;56897.35512;-37033.55589
57000;6477261.018;431416.9112;96454.27279;0;0;0;1.35083811;0.220575276;453043.6469;793619.1174;4170496.61;-0.001136001;0;0;0;0;10.99435396;0;1.35083811;0.220575276;-4.457599524;-3.011562801;0.288718798;3.542400476;-37037.29044;7047.962028;0;0;86457;2163;48;0;56997.35277;-37038.70634
57100;6477213.695;432107.6065;96723.85236;0;0;0;1.350584311;0.220120123;453748.47;794323.9625;4174200.597;-0.001136001;0;0;0;0;11.01572429;0;1.350584311;0.220120123;-4.463046177;-3.011816119;0.288376764;3.536953823;-37042.42991;7048.940037;0;0;86457.1;2163;48;0;57097.35042;-37043.83228
57200;6477166.288;432798.2962;96993.43052;0;0;0;1.350331351;0.21966619;454453.3907;795028.9052;4177905.096;-0.001136001;0;0;0;0;11.03712088;0;1.350331351;0.21966619;-4.468478222;-3.012068597;0.288035955;3.531521778;-37047.54508;7049.913422;0;0;86457.2;2163;48;0;57197.34807;-37048.93383
57300;6477118.798;433488.9804;97263.00727;0;0;0;1.350079226;0.219213473;455158.4085;795733.945;4181610.105;-0.001136001;0;0;0;0;11.0585438;0;1.350079226;0.219213473;-4.473895723;-3.012320241;0.287696366;3.526104277;-37052.63568;7050.882131;0;0;86457.3;2163;48;0;57297.34572;-37054.01114
57400;6477071.223;434179.6589;97532.58259;0;0;0;1.349827932;0.218761965;455863.5229;796439.0815;4185315.622;-0.001136001;0;0;0;0;11.07999309;0;1.349827932;0.218761965;-4.479298745;-3.012571054;0.287357991;3.520701255;-37057.7026;7051.846334;0;0;86457.4;2163;48;0;57397.34337;-37059.06437
57500;6477023.564;434870.3318;97802.1565;0;0;0;1.349577464;0.218311663;456568.7334;797144.3142;4189021.644;-0.001136001;0;0;0;0;11.10146882;0;1.349577464;0.218311663;-4.484687351;-3.012821042;0.287020824;3.515312649;-37062.74511;7052.805891;0;0;86457.5;2163;48;0;57497.34101;-37064.09365
57600;6476975.822;435560.9991;98071.72898;0;0;0;1.34932782;0.21786256;457274.0397;797849.6425;4192728.17;-0.001136001;0;0;0;0;11.12297106;0;1.34932782;0.21786256;-4.490061605;-3.013070207;0.286684862;3.509938395;-37067.7638;7053.760915;0;0;86457.6;2163;48;0;57597.33866;-37069.09914
57700;6476927.995;436251.6608;98341.30004;0;0;0;1.349078994;0.21741465;457979.4412;798555.0662;4196435.196;-0.001136001;0;0;0;0;11.14449985;0;1.349078994;0.21741465;-4.49542157;-3.013318553;0.286350097;3.50457843;-37072.75892;7054.711455;0;0;86457.7;2163;48;0;57697.33631;-37074.08096
57800;6476880.085;436942.3168;98610.86965;0;0;0;1.348830983;0.21696793;458684.9375;799260.5847;4200142.721;-0.001136001;0;0;0;0;11.16605526;0;1.348830983;0.21696793;-4.500767309;-3.013566084;0.286016526;3.499232691;-37077.73018;7055.657455;0;0;86457.8;2163;48;0;57797.33395;-37079.03927
57900;6476832.091;437632.9672;98880.43784;0;0;0;1.348583782;0.216522393;459390.5281;799966.1975;4203850.742;-0.001136001;0;0;0;0;11.18763736;0;1.348583782;0.216522393;-4.506098884;-3.013812805;0.285684142;3.493901116;-37082.67844;7056.599077;0;0;86457.9;2163;48;0;57897.3316;-37083.9742
58000;6476784.012;438323.612;99150.00457;0;0;0;1.348337389;0.216078035;460096.2127;800671.9043;4207559.256;-0.001136001;0;0;0;0;11.2092462;0;1.348337389;0.216078035;-4.511416358;-3.01405872;0.285352941;3.488583642;-37087.60304;7057.536198;0;0;86458;2163;48;0;57997.32925;-37088.8859
58100;6476735.85;439014.251;99419.56987;0;0;0;1.348091798;0.21563485;460801.9907;801377.7046;4211268.262;-0.001136001;0;0;0;0;11.23088185;0;1.348091798;0.21563485;-4.516719793;-3.014303832;0.285022917;3.483280207;-37092.50448;7058.468911;0;0;86458.1;2163;48;0;58097.32689;-37093.77449
58200;6476687.604;439704.8844;99689.13371;0;0;0;1.347847007;0.215192832;461507.8618;802083.598;4214977.756;-0.001136001;0;0;0;0;11.25254436;0;1.347847007;0.215192832;-4.522009249;-3.014548145;0.284694065;3.477990751;-37097.38307;7059.397276;0;0;86458.2;2163;48;0;58197.32454;-37098.64013
58300;6476639.274;440395.5122;99958.69611;0;0;0;1.347603011;0.214751978;462213.8254;802789.5839;4218687.737;-0.001136001;0;0;0;0;11.27423379;0;1.347603011;0.214751978;-4.527284787;-3.014791664;0.28436638;3.472715213;-37102.23852;7060.321238;0;0;86458.3;2163;48;0;58297.32218;-37103.48293
58400;6476590.86;441086.1342;100228.257;0;0;0;1.347359805;0.214312282;462919.8812;803495.6621;4222398.203;-0.001136001;0;0;0;0;11.29595022;0;1.347359805;0.214312282;-4.53254647;-3.015034391;0.284039857;3.46745353;-37107.07165;7061.240951;0;0;86458.4;2163;48;0;58397.31983;-37108.30306
58500;6476542.362;441776.7505;100497.8165;0;0;0;1.347117388;0.213873739;463626.0288;804201.832;4226109.151;-0.001136001;0;0;0;0;11.3176937;0;1.347117388;0.213873739;-4.537794356;-3.015276331;0.283714491;3.462205644;-37111.88181;7062.156293;0;0;86458.5;2163;48;0;58497.31747;-37113.10063
58600;6476493.78;442467.3611;100767.3745;0;0;0;1.346875754;0.213436344;464332.2676;804908.0932;4229820.579;-0.001136001;0;0;0;0;11.33946429;0;1.346875754;0.213436344;-4.543028507;-3.015517488;0.283390277;3.456971493;-37116.66948;7063.067357;0;0;86458.6;2163;48;0;58597.31512;-37117.87577
58700;6476445.114;443157.9661;101036.9311;0;0;0;1.3466349;0.213000091;465038.5973;805614.4453;4233532.484;-0.001136001;0;0;0;0;11.36126206;0;1.3466349;0.213000091;-4.548248981;-3.015757865;0.28306721;3.451751019;-37121.43497;7063.974199;0;0;86458.7;2163;48;0;58697.31276;-37122.62863
58800;6476396.364;443848.5652;101306.4861;0;0;0;1.346394823;0.212564976;465745.0174;806320.8879;4237244.865;-0.001136001;0;0;0;0;11.38308707;0;1.346394823;0.212564976;-4.553455838;-3.015997466;0.282745284;3.446544162;-37126.17798;7064.876765;0;0;86458.8;2163;48;0;58797.3104;-37127.35933
58900;6476347.531;444539.1587;101576.0397;0;0;0;1.346155517;0.212130995;466451.5276;807027.4205;4240957.719;-0.001136001;0;0;0;0;11.40493939;0;1.346155517;0.212130995;-4.558649138;-3.016236295;0.282424496;3.441350862;-37130.89934;7065.775209;0;0;86458.9;2163;48;0;58897.30805;-37132.06799
59000;6476298.613;445229.7464;101845.5918;0;0;0;1.345916981;0.211698141;467158.1273;807734.0428;4244671.044;-0.001136001;0;0;0;0;11.42681907;0;1.345916981;0.211698141;-4.563828939;-3.016474356;0.282104839;3.436171061;-37135.59841;7066.669413;0;0;86459;2163;48;0;58997.30569;-37136.75476
59100;6476249.611;445920.3284;102115.1425;0;0;0;1.345679209;0.21126641;467864.8163;808440.7543;4248384.838;-0.001136001;0;0;0;0;11.44872618;0;1.345679209;0.21126641;-4.568995299;-3.016711652;0.281786309;3.431004701;-37140.27562;7067.559456;0;0;86459.1;2163;48;0;59097.30333;-37141.41977
59200;6476200.526;446610.9046;102384.6916;0;0;0;1.3454422;0.210835798;468571.594;809147.5545;4252099.098;-0.001136001;0;0;0;0;11.47066078;0;1.3454422;0.210835798;-4.574148276;-3.016948186;0.281468902;3.425851724;-37144.93131;7068.445405;0;0;86459.2;2163;48;0;59197.30097;-37146.06312
59300;6476151.357;447301.475;102654.2392;0;0;0;1.345205947;0.2104063;469278.4601;809854.4432;4255813.823;-0.001136001;0;0;0;0;11.49262295;0;1.345205947;0.2104063;-4.579287929;-3.017183963;0.281152612;3.420712071;-37149.56516;7069.327197;0;0;86459.3;2163;48;0;59297.29862;-37150.68497
59400;6476102.103;447992.0396;102923.7854;0;0;0;1.34497045;0.20997791;469985.4141;810561.4198;4259529.011;-0.001136001;0;0;0;0;11.51461273;0;1.34497045;0.20997791;-4.584414314;-3.017418986;0.280837434;3.415585686;-37154.17801;7070.204993;0;0;86459.4;2163;48;0;59397.29626;-37155.28543
59500;6476052.766;448682.5985;103193.33;0;0;0;1.344735702;0.209550624;470692.4557;811268.4841;4263244.658;-0.001136001;0;0;0;0;11.53663021;0;1.344735702;0.209550624;-4.58952749;-3.01765326;0.280523365;3.41047251;-37158.76919;7071.078665;0;0;86459.5;2163;48;0;59497.2939;-37159.86462
59600;6476003.345;449373.1516;103462.8732;0;0;0;1.344501702;0.209124437;471399.5844;811975.6354;4266960.764;-0.001136001;0;0;0;0;11.55867544;0;1.344501702;0.209124437;-4.594586249;-3.017886786;0.280210398;3.405413751;-37163.33914;7071.948299;0;0;86459.6;2163;48;0;59597.29154;-37164.42267
59700;6475953.839;450063.6988;103732.4148;0;0;0;1.344268445;0.208699344;472106.7998;812682.8736;4270677.325;-0.001136001;0;0;0;0;11.58074848;0;1.344268445;0.208699344;-4.599617504;-3.018119569;0.279898529;3.400382496;-37167.88824;7072.813964;0;0;86459.7;2163;48;0;59697.28918;-37168.95971
